ts,value,round,scenario,metric
1776970552.179,1,round_a_mw2_4,4. Multi Spike,replicas
1776970567.179,1,round_a_mw2_4,4. Multi Spike,replicas
1776970582.179,1,round_a_mw2_4,4. Multi Spike,replicas
1776970597.179,1,round_a_mw2_4,4. Multi Spike,replicas
1776970612.179,1,round_a_mw2_4,4. Multi Spike,replicas
1776970627.179,1,round_a_mw2_4,4. Multi Spike,replicas
1776970642.179,1,round_a_mw2_4,4. Multi Spike,replicas
1776970657.179,1,round_a_mw2_4,4. Multi Spike,replicas
1776970672.179,1,round_a_mw2_4,4. Multi Spike,replicas
1776970687.179,1,round_a_mw2_4,4. Multi Spike,replicas
1776970702.179,1,round_a_mw2_4,4. Multi Spike,replicas
1776970717.179,2,round_a_mw2_4,4. Multi Spike,replicas
1776970732.179,2,round_a_mw2_4,4. Multi Spike,replicas
1776970747.179,2,round_a_mw2_4,4. Multi Spike,replicas
1776970762.179,2,round_a_mw2_4,4. Multi Spike,replicas
1776970777.179,2,round_a_mw2_4,4. Multi Spike,replicas
1776970792.179,2,round_a_mw2_4,4. Multi Spike,replicas
1776970807.179,2,round_a_mw2_4,4. Multi Spike,replicas
1776970822.179,2,round_a_mw2_4,4. Multi Spike,replicas
1776970837.179,3,round_a_mw2_4,4. Multi Spike,replicas
1776970852.179,3,round_a_mw2_4,4. Multi Spike,replicas
1776970867.179,3,round_a_mw2_4,4. Multi Spike,replicas
1776970882.179,3,round_a_mw2_4,4. Multi Spike,replicas
1776970897.179,3,round_a_mw2_4,4. Multi Spike,replicas
1776970912.179,3,round_a_mw2_4,4. Multi Spike,replicas
1776970927.179,3,round_a_mw2_4,4. Multi Spike,replicas
1776970942.179,3,round_a_mw2_4,4. Multi Spike,replicas
1776970957.179,3,round_a_mw2_4,4. Multi Spike,replicas
1776970972.179,3,round_a_mw2_4,4. Multi Spike,replicas
1776970987.179,3,round_a_mw2_4,4. Multi Spike,replicas
1776971002.179,3,round_a_mw2_4,4. Multi Spike,replicas
1776971017.179,5,round_a_mw2_4,4. Multi Spike,replicas
1776971032.179,5,round_a_mw2_4,4. Multi Spike,replicas
1776971047.179,5,round_a_mw2_4,4. Multi Spike,replicas
1776971062.179,5,round_a_mw2_4,4. Multi Spike,replicas
1776971077.179,5,round_a_mw2_4,4. Multi Spike,replicas
1776971092.179,5,round_a_mw2_4,4. Multi Spike,replicas
1776971107.179,5,round_a_mw2_4,4. Multi Spike,replicas
1776971122.179,5,round_a_mw2_4,4. Multi Spike,replicas
1776971137.179,4,round_a_mw2_4,4. Multi Spike,replicas
1776971152.179,4,round_a_mw2_4,4. Multi Spike,replicas
1776971167.179,4,round_a_mw2_4,4. Multi Spike,replicas
1776971182.179,4,round_a_mw2_4,4. Multi Spike,replicas
1776971197.179,4,round_a_mw2_4,4. Multi Spike,replicas
1776971212.179,4,round_a_mw2_4,4. Multi Spike,replicas
