ts,value,round,scenario,metric
1776957724.628,0.002205751050419,round_a_mw2_3,2. Step Function,cpu_util
1776957739.628,0.0021474841639838,round_a_mw2_3,2. Step Function,cpu_util
1776957754.628,0.1282593305117313,round_a_mw2_3,2. Step Function,cpu_util
1776957769.628,0.3587384981198864,round_a_mw2_3,2. Step Function,cpu_util
1776957784.628,0.3611070252910437,round_a_mw2_3,2. Step Function,cpu_util
1776957799.628,0.2826715079830694,round_a_mw2_3,2. Step Function,cpu_util
1776957814.628,0.3575681395767144,round_a_mw2_3,2. Step Function,cpu_util
1776957829.628,0.3586090043633472,round_a_mw2_3,2. Step Function,cpu_util
1776957844.628,0.3447332671300908,round_a_mw2_3,2. Step Function,cpu_util
1776957859.628,0.3470414919303575,round_a_mw2_3,2. Step Function,cpu_util
1776957889.628,0.6080687489696963,round_a_mw2_3,2. Step Function,cpu_util
1776957904.628,0.5001973820574063,round_a_mw2_3,2. Step Function,cpu_util
1776957919.628,0.4984586477181124,round_a_mw2_3,2. Step Function,cpu_util
1776957934.628,0.5020610272153051,round_a_mw2_3,2. Step Function,cpu_util
1776957949.628,0.0010672212692967,round_a_mw2_3,2. Step Function,cpu_util
1776957964.628,0.3646033659353747,round_a_mw2_3,2. Step Function,cpu_util
1776957979.628,0.5010940341830504,round_a_mw2_3,2. Step Function,cpu_util
1776957994.628,0.5001432539859075,round_a_mw2_3,2. Step Function,cpu_util
1776958009.628,0.5014504453354692,round_a_mw2_3,2. Step Function,cpu_util
1776958024.628,0.0010477552994277,round_a_mw2_3,2. Step Function,cpu_util
1776958039.628,0.333124817592778,round_a_mw2_3,2. Step Function,cpu_util
1776958054.628,0.4639677684410744,round_a_mw2_3,2. Step Function,cpu_util
1776958069.628,0.834141810401638,round_a_mw2_3,2. Step Function,cpu_util
1776958084.628,0.6657593893062507,round_a_mw2_3,2. Step Function,cpu_util
1776958099.628,0.6678018685838416,round_a_mw2_3,2. Step Function,cpu_util
1776958114.628,0.6678281826317174,round_a_mw2_3,2. Step Function,cpu_util
1776958129.628,0.6674154374517801,round_a_mw2_3,2. Step Function,cpu_util
1776958144.628,0.4004511399000982,round_a_mw2_3,2. Step Function,cpu_util
1776958159.628,0.2001455555078251,round_a_mw2_3,2. Step Function,cpu_util
1776958174.628,0.2006694497239506,round_a_mw2_3,2. Step Function,cpu_util
1776958189.628,0.130851907710922,round_a_mw2_3,2. Step Function,cpu_util
1776958204.628,0.2637440666651552,round_a_mw2_3,2. Step Function,cpu_util
1776958219.628,0.3179685366152571,round_a_mw2_3,2. Step Function,cpu_util
1776958234.628,0.3204275761610919,round_a_mw2_3,2. Step Function,cpu_util
1776958249.628,0.2895014869559609,round_a_mw2_3,2. Step Function,cpu_util
1776958264.628,0.0990692085804521,round_a_mw2_3,2. Step Function,cpu_util
1776958279.628,0.0251794133457411,round_a_mw2_3,2. Step Function,cpu_util
1776958294.628,0.0754754063307968,round_a_mw2_3,2. Step Function,cpu_util
1776958309.628,0.0975134869094217,round_a_mw2_3,2. Step Function,cpu_util
1776958324.628,0.0836758151523476,round_a_mw2_3,2. Step Function,cpu_util
1776958339.628,0.0608135401741428,round_a_mw2_3,2. Step Function,cpu_util
1776958354.628,0.1611266764278802,round_a_mw2_3,2. Step Function,cpu_util
1776958369.628,0.002345853821043,round_a_mw2_3,2. Step Function,cpu_util
