ts,value,round,scenario,metric
1776959629.628,0.0020959556852804,round_a_mw2_3,4. Multi Spike,cpu_util
1776959644.628,0.0020449487045597,round_a_mw2_3,4. Multi Spike,cpu_util
1776959659.628,0.0021719065623852,round_a_mw2_3,4. Multi Spike,cpu_util
1776959674.628,0.5077104602747908,round_a_mw2_3,4. Multi Spike,cpu_util
1776959689.628,0.946171689887212,round_a_mw2_3,4. Multi Spike,cpu_util
1776959704.628,0.942946333181498,round_a_mw2_3,4. Multi Spike,cpu_util
1776959719.628,0.9478582513028364,round_a_mw2_3,4. Multi Spike,cpu_util
1776959764.628,0.4933614630585561,round_a_mw2_3,4. Multi Spike,cpu_util
1776959779.628,0.476548020187692,round_a_mw2_3,4. Multi Spike,cpu_util
1776959794.628,0.4806936974508448,round_a_mw2_3,4. Multi Spike,cpu_util
1776959809.628,0.4776026611117817,round_a_mw2_3,4. Multi Spike,cpu_util
1776959824.628,0.7109282261894688,round_a_mw2_3,4. Multi Spike,cpu_util
1776959839.628,0.999387050112494,round_a_mw2_3,4. Multi Spike,cpu_util
1776959854.628,0.6092214837350274,round_a_mw2_3,4. Multi Spike,cpu_util
1776959869.628,0.5365273610389296,round_a_mw2_3,4. Multi Spike,cpu_util
1776959884.628,0.3628955524238422,round_a_mw2_3,4. Multi Spike,cpu_util
1776959899.628,0.4538243871688895,round_a_mw2_3,4. Multi Spike,cpu_util
1776959914.628,0.922968693192808,round_a_mw2_3,4. Multi Spike,cpu_util
1776959929.628,0.712974825011195,round_a_mw2_3,4. Multi Spike,cpu_util
1776959944.628,0.3608750773421808,round_a_mw2_3,4. Multi Spike,cpu_util
1776959959.628,0.1954540518196997,round_a_mw2_3,4. Multi Spike,cpu_util
1776959974.628,0.3209592280409177,round_a_mw2_3,4. Multi Spike,cpu_util
1776959989.628,0.3584148204504769,round_a_mw2_3,4. Multi Spike,cpu_util
1776960004.628,0.6282508579552122,round_a_mw2_3,4. Multi Spike,cpu_util
1776960019.628,1.0001225496249673,round_a_mw2_3,4. Multi Spike,cpu_util
1776960034.628,0.7805460084786168,round_a_mw2_3,4. Multi Spike,cpu_util
1776960049.628,0.3663262000100493,round_a_mw2_3,4. Multi Spike,cpu_util
1776960064.628,0.2166353328100501,round_a_mw2_3,4. Multi Spike,cpu_util
1776960079.628,0.3104415119779428,round_a_mw2_3,4. Multi Spike,cpu_util
1776960094.628,0.8598263569792783,round_a_mw2_3,4. Multi Spike,cpu_util
1776960109.628,0.2840110316419378,round_a_mw2_3,4. Multi Spike,cpu_util
1776960124.628,0.2115938591938687,round_a_mw2_3,4. Multi Spike,cpu_util
1776960139.628,0.1866675710503786,round_a_mw2_3,4. Multi Spike,cpu_util
1776960154.628,0.1513970373902686,round_a_mw2_3,4. Multi Spike,cpu_util
1776960169.628,0.6100318264046762,round_a_mw2_3,4. Multi Spike,cpu_util
1776960184.628,0.7762268687878439,round_a_mw2_3,4. Multi Spike,cpu_util
1776960199.628,0.2744266692371541,round_a_mw2_3,4. Multi Spike,cpu_util
1776960214.628,0.1180455402649197,round_a_mw2_3,4. Multi Spike,cpu_util
1776960229.628,0.1441303187971878,round_a_mw2_3,4. Multi Spike,cpu_util
1776960244.628,0.9833699865253248,round_a_mw2_3,4. Multi Spike,cpu_util
1776960259.628,0.5778209683820474,round_a_mw2_3,4. Multi Spike,cpu_util
1776960274.628,0.1367269458369483,round_a_mw2_3,4. Multi Spike,cpu_util
1776960289.628,0.0021360270385627,round_a_mw2_3,4. Multi Spike,cpu_util
