ts,value,round,scenario,metric
1776978971.922,1,round_b_mw2_2,1. Linear Ramp,replicas
1776978986.922,1,round_b_mw2_2,1. Linear Ramp,replicas
1776979001.922,1,round_b_mw2_2,1. Linear Ramp,replicas
1776979016.922,1,round_b_mw2_2,1. Linear Ramp,replicas
1776979031.922,1,round_b_mw2_2,1. Linear Ramp,replicas
1776979046.922,1,round_b_mw2_2,1. Linear Ramp,replicas
1776979061.922,1,round_b_mw2_2,1. Linear Ramp,replicas
1776979076.922,1,round_b_mw2_2,1. Linear Ramp,replicas
1776979091.922,1,round_b_mw2_2,1. Linear Ramp,replicas
1776979106.922,1,round_b_mw2_2,1. Linear Ramp,replicas
1776979121.922,2,round_b_mw2_2,1. Linear Ramp,replicas
1776979136.922,2,round_b_mw2_2,1. Linear Ramp,replicas
1776979151.922,4,round_b_mw2_2,1. Linear Ramp,replicas
1776979166.922,4,round_b_mw2_2,1. Linear Ramp,replicas
1776979181.922,7,round_b_mw2_2,1. Linear Ramp,replicas
1776979196.922,7,round_b_mw2_2,1. Linear Ramp,replicas
1776979211.922,10,round_b_mw2_2,1. Linear Ramp,replicas
1776979226.922,10,round_b_mw2_2,1. Linear Ramp,replicas
1776979241.922,13,round_b_mw2_2,1. Linear Ramp,replicas
1776979256.922,13,round_b_mw2_2,1. Linear Ramp,replicas
1776979271.922,13,round_b_mw2_2,1. Linear Ramp,replicas
1776979286.922,13,round_b_mw2_2,1. Linear Ramp,replicas
1776979301.922,13,round_b_mw2_2,1. Linear Ramp,replicas
1776979316.922,13,round_b_mw2_2,1. Linear Ramp,replicas
1776979331.922,12,round_b_mw2_2,1. Linear Ramp,replicas
1776979346.922,12,round_b_mw2_2,1. Linear Ramp,replicas
1776979361.922,12,round_b_mw2_2,1. Linear Ramp,replicas
1776979376.922,12,round_b_mw2_2,1. Linear Ramp,replicas
1776979391.922,12,round_b_mw2_2,1. Linear Ramp,replicas
1776979406.922,12,round_b_mw2_2,1. Linear Ramp,replicas
1776979421.922,12,round_b_mw2_2,1. Linear Ramp,replicas
1776979436.922,12,round_b_mw2_2,1. Linear Ramp,replicas
1776979451.922,12,round_b_mw2_2,1. Linear Ramp,replicas
1776979466.922,12,round_b_mw2_2,1. Linear Ramp,replicas
1776979481.922,12,round_b_mw2_2,1. Linear Ramp,replicas
1776979496.922,12,round_b_mw2_2,1. Linear Ramp,replicas
1776979511.922,12,round_b_mw2_2,1. Linear Ramp,replicas
1776979526.922,12,round_b_mw2_2,1. Linear Ramp,replicas
1776979541.922,11,round_b_mw2_2,1. Linear Ramp,replicas
1776979556.922,11,round_b_mw2_2,1. Linear Ramp,replicas
1776979571.922,9,round_b_mw2_2,1. Linear Ramp,replicas
1776979586.922,9,round_b_mw2_2,1. Linear Ramp,replicas
1776979601.922,7,round_b_mw2_2,1. Linear Ramp,replicas
1776979616.922,7,round_b_mw2_2,1. Linear Ramp,replicas
1776979631.922,5,round_b_mw2_2,1. Linear Ramp,replicas
