ts,value,round,scenario,metric
1776960544.628,0.0014940707777348,round_a_mw2_3,5. Random Walk,cpu_util
1776960559.628,0.0014686247385475,round_a_mw2_3,5. Random Walk,cpu_util
1776960589.628,1.001964383561636,round_a_mw2_3,5. Random Walk,cpu_util
1776960604.628,0.9981106062492178,round_a_mw2_3,5. Random Walk,cpu_util
1776960619.628,1.0009810633946956,round_a_mw2_3,5. Random Walk,cpu_util
1776960634.628,1.00001708908678,round_a_mw2_3,5. Random Walk,cpu_util
1776960649.628,1.000523784234875,round_a_mw2_3,5. Random Walk,cpu_util
1776960664.628,0.3329106148909641,round_a_mw2_3,5. Random Walk,cpu_util
1776960679.628,0.3334390106801608,round_a_mw2_3,5. Random Walk,cpu_util
1776960694.628,0.5964855368570148,round_a_mw2_3,5. Random Walk,cpu_util
1776960709.628,0.2372704346064499,round_a_mw2_3,5. Random Walk,cpu_util
1776960724.628,0.1014437857280302,round_a_mw2_3,5. Random Walk,cpu_util
1776960739.628,0.4569550786462892,round_a_mw2_3,5. Random Walk,cpu_util
1776960754.628,0.5776489371668511,round_a_mw2_3,5. Random Walk,cpu_util
1776960769.628,0.5768484777892232,round_a_mw2_3,5. Random Walk,cpu_util
1776960784.628,0.3963324086697679,round_a_mw2_3,5. Random Walk,cpu_util
1776960799.628,0.634496413336858,round_a_mw2_3,5. Random Walk,cpu_util
1776960814.628,0.8152700023816338,round_a_mw2_3,5. Random Walk,cpu_util
1776960829.628,0.7052015686907499,round_a_mw2_3,5. Random Walk,cpu_util
1776960844.628,0.4917105067550698,round_a_mw2_3,5. Random Walk,cpu_util
1776960859.628,0.6554890458056529,round_a_mw2_3,5. Random Walk,cpu_util
1776960874.628,0.6580842285041002,round_a_mw2_3,5. Random Walk,cpu_util
1776960889.628,0.4782837859772154,round_a_mw2_3,5. Random Walk,cpu_util
1776960904.628,0.4194997337429376,round_a_mw2_3,5. Random Walk,cpu_util
1776960919.628,0.4548583918177913,round_a_mw2_3,5. Random Walk,cpu_util
1776960934.628,0.4855481289961958,round_a_mw2_3,5. Random Walk,cpu_util
1776960949.628,0.3320023908382301,round_a_mw2_3,5. Random Walk,cpu_util
1776960964.628,0.3667726876736704,round_a_mw2_3,5. Random Walk,cpu_util
1776960979.628,0.35344910556754,round_a_mw2_3,5. Random Walk,cpu_util
1776960994.628,0.3288939666946427,round_a_mw2_3,5. Random Walk,cpu_util
1776961009.628,0.381473476258272,round_a_mw2_3,5. Random Walk,cpu_util
1776961024.628,0.568129570000163,round_a_mw2_3,5. Random Walk,cpu_util
1776961039.628,0.4745210563523056,round_a_mw2_3,5. Random Walk,cpu_util
1776961054.628,0.6025114611657799,round_a_mw2_3,5. Random Walk,cpu_util
1776961069.628,0.5423499833055325,round_a_mw2_3,5. Random Walk,cpu_util
1776961084.628,0.3583798193304128,round_a_mw2_3,5. Random Walk,cpu_util
1776961099.628,0.4101676250047232,round_a_mw2_3,5. Random Walk,cpu_util
1776961114.628,0.4673936652677362,round_a_mw2_3,5. Random Walk,cpu_util
1776961129.628,0.5532051666107621,round_a_mw2_3,5. Random Walk,cpu_util
1776961144.628,0.6290920644571146,round_a_mw2_3,5. Random Walk,cpu_util
1776961159.628,0.6446887894751574,round_a_mw2_3,5. Random Walk,cpu_util
1776961174.628,0.3419162152369869,round_a_mw2_3,5. Random Walk,cpu_util
1776961189.628,0.0014558230245959,round_a_mw2_3,5. Random Walk,cpu_util
