ts,value,round,scenario,metric
1776967732.179,1,round_a_mw2_4,1. Linear Ramp,replicas
1776967747.179,1,round_a_mw2_4,1. Linear Ramp,replicas
1776967762.179,1,round_a_mw2_4,1. Linear Ramp,replicas
1776967777.179,1,round_a_mw2_4,1. Linear Ramp,replicas
1776967792.179,1,round_a_mw2_4,1. Linear Ramp,replicas
1776967807.179,1,round_a_mw2_4,1. Linear Ramp,replicas
1776967822.179,1,round_a_mw2_4,1. Linear Ramp,replicas
1776967837.179,1,round_a_mw2_4,1. Linear Ramp,replicas
1776967852.179,1,round_a_mw2_4,1. Linear Ramp,replicas
1776967867.179,1,round_a_mw2_4,1. Linear Ramp,replicas
1776967882.179,1,round_a_mw2_4,1. Linear Ramp,replicas
1776967897.179,3,round_a_mw2_4,1. Linear Ramp,replicas
1776967912.179,3,round_a_mw2_4,1. Linear Ramp,replicas
1776967927.179,3,round_a_mw2_4,1. Linear Ramp,replicas
1776967942.179,3,round_a_mw2_4,1. Linear Ramp,replicas
1776967957.179,3,round_a_mw2_4,1. Linear Ramp,replicas
1776967972.179,3,round_a_mw2_4,1. Linear Ramp,replicas
1776967987.179,3,round_a_mw2_4,1. Linear Ramp,replicas
1776968002.179,3,round_a_mw2_4,1. Linear Ramp,replicas
1776968017.179,6,round_a_mw2_4,1. Linear Ramp,replicas
1776968032.179,6,round_a_mw2_4,1. Linear Ramp,replicas
1776968047.179,6,round_a_mw2_4,1. Linear Ramp,replicas
1776968062.179,6,round_a_mw2_4,1. Linear Ramp,replicas
1776968077.179,6,round_a_mw2_4,1. Linear Ramp,replicas
1776968092.179,6,round_a_mw2_4,1. Linear Ramp,replicas
1776968107.179,6,round_a_mw2_4,1. Linear Ramp,replicas
1776968122.179,6,round_a_mw2_4,1. Linear Ramp,replicas
1776968137.179,6,round_a_mw2_4,1. Linear Ramp,replicas
1776968152.179,6,round_a_mw2_4,1. Linear Ramp,replicas
1776968167.179,6,round_a_mw2_4,1. Linear Ramp,replicas
1776968182.179,6,round_a_mw2_4,1. Linear Ramp,replicas
1776968197.179,6,round_a_mw2_4,1. Linear Ramp,replicas
1776968212.179,6,round_a_mw2_4,1. Linear Ramp,replicas
1776968227.179,6,round_a_mw2_4,1. Linear Ramp,replicas
1776968242.179,6,round_a_mw2_4,1. Linear Ramp,replicas
1776968257.179,6,round_a_mw2_4,1. Linear Ramp,replicas
1776968272.179,6,round_a_mw2_4,1. Linear Ramp,replicas
1776968287.179,6,round_a_mw2_4,1. Linear Ramp,replicas
1776968302.179,6,round_a_mw2_4,1. Linear Ramp,replicas
1776968317.179,6,round_a_mw2_4,1. Linear Ramp,replicas
1776968332.179,6,round_a_mw2_4,1. Linear Ramp,replicas
1776968347.179,6,round_a_mw2_4,1. Linear Ramp,replicas
1776968362.179,6,round_a_mw2_4,1. Linear Ramp,replicas
1776968377.179,6,round_a_mw2_4,1. Linear Ramp,replicas
1776968392.179,6,round_a_mw2_4,1. Linear Ramp,replicas
