ts,value,round,scenario,metric
1776976860.122,1,round_b_mw2_4,5. Random Walk,replicas
1776976875.122,1,round_b_mw2_4,5. Random Walk,replicas
1776976890.122,1,round_b_mw2_4,5. Random Walk,replicas
1776976905.122,1,round_b_mw2_4,5. Random Walk,replicas
1776976920.122,1,round_b_mw2_4,5. Random Walk,replicas
1776976935.122,1,round_b_mw2_4,5. Random Walk,replicas
1776976950.122,1,round_b_mw2_4,5. Random Walk,replicas
1776976965.122,1,round_b_mw2_4,5. Random Walk,replicas
1776976980.122,1,round_b_mw2_4,5. Random Walk,replicas
1776976995.122,1,round_b_mw2_4,5. Random Walk,replicas
1776977010.122,2,round_b_mw2_4,5. Random Walk,replicas
1776977025.122,2,round_b_mw2_4,5. Random Walk,replicas
1776977040.122,4,round_b_mw2_4,5. Random Walk,replicas
1776977055.122,4,round_b_mw2_4,5. Random Walk,replicas
1776977070.122,7,round_b_mw2_4,5. Random Walk,replicas
1776977085.122,7,round_b_mw2_4,5. Random Walk,replicas
1776977100.122,9,round_b_mw2_4,5. Random Walk,replicas
1776977115.122,9,round_b_mw2_4,5. Random Walk,replicas
1776977130.122,8,round_b_mw2_4,5. Random Walk,replicas
1776977145.122,8,round_b_mw2_4,5. Random Walk,replicas
1776977160.122,8,round_b_mw2_4,5. Random Walk,replicas
1776977175.122,8,round_b_mw2_4,5. Random Walk,replicas
1776977190.122,8,round_b_mw2_4,5. Random Walk,replicas
1776977205.122,8,round_b_mw2_4,5. Random Walk,replicas
1776977220.122,10,round_b_mw2_4,5. Random Walk,replicas
1776977235.122,10,round_b_mw2_4,5. Random Walk,replicas
1776977250.122,15,round_b_mw2_4,5. Random Walk,replicas
1776977265.122,15,round_b_mw2_4,5. Random Walk,replicas
1776977280.122,15,round_b_mw2_4,5. Random Walk,replicas
1776977295.122,15,round_b_mw2_4,5. Random Walk,replicas
1776977310.122,15,round_b_mw2_4,5. Random Walk,replicas
1776977325.122,15,round_b_mw2_4,5. Random Walk,replicas
1776977340.122,13,round_b_mw2_4,5. Random Walk,replicas
1776977355.122,13,round_b_mw2_4,5. Random Walk,replicas
1776977370.122,11,round_b_mw2_4,5. Random Walk,replicas
1776977385.122,11,round_b_mw2_4,5. Random Walk,replicas
1776977400.122,11,round_b_mw2_4,5. Random Walk,replicas
1776977415.122,11,round_b_mw2_4,5. Random Walk,replicas
1776977430.122,11,round_b_mw2_4,5. Random Walk,replicas
1776977445.122,11,round_b_mw2_4,5. Random Walk,replicas
1776977460.122,13,round_b_mw2_4,5. Random Walk,replicas
1776977475.122,13,round_b_mw2_4,5. Random Walk,replicas
1776977490.122,15,round_b_mw2_4,5. Random Walk,replicas
1776977505.122,15,round_b_mw2_4,5. Random Walk,replicas
1776977520.122,15,round_b_mw2_4,5. Random Walk,replicas
