ts,value,round,scenario,metric
1776956809.628,1,round_a_mw2_3,1. Linear Ramp,replicas
1776956824.628,1,round_a_mw2_3,1. Linear Ramp,replicas
1776956839.628,1,round_a_mw2_3,1. Linear Ramp,replicas
1776956854.628,1,round_a_mw2_3,1. Linear Ramp,replicas
1776956869.628,1,round_a_mw2_3,1. Linear Ramp,replicas
1776956884.628,1,round_a_mw2_3,1. Linear Ramp,replicas
1776956899.628,1,round_a_mw2_3,1. Linear Ramp,replicas
1776956914.628,1,round_a_mw2_3,1. Linear Ramp,replicas
1776956929.628,1,round_a_mw2_3,1. Linear Ramp,replicas
1776956944.628,1,round_a_mw2_3,1. Linear Ramp,replicas
1776956959.628,1,round_a_mw2_3,1. Linear Ramp,replicas
1776956974.628,2,round_a_mw2_3,1. Linear Ramp,replicas
1776956989.628,2,round_a_mw2_3,1. Linear Ramp,replicas
1776957004.628,2,round_a_mw2_3,1. Linear Ramp,replicas
1776957019.628,2,round_a_mw2_3,1. Linear Ramp,replicas
1776957034.628,2,round_a_mw2_3,1. Linear Ramp,replicas
1776957049.628,2,round_a_mw2_3,1. Linear Ramp,replicas
1776957064.628,2,round_a_mw2_3,1. Linear Ramp,replicas
1776957079.628,2,round_a_mw2_3,1. Linear Ramp,replicas
1776957094.628,4,round_a_mw2_3,1. Linear Ramp,replicas
1776957109.628,4,round_a_mw2_3,1. Linear Ramp,replicas
1776957124.628,4,round_a_mw2_3,1. Linear Ramp,replicas
1776957139.628,4,round_a_mw2_3,1. Linear Ramp,replicas
1776957154.628,4,round_a_mw2_3,1. Linear Ramp,replicas
1776957169.628,4,round_a_mw2_3,1. Linear Ramp,replicas
1776957184.628,4,round_a_mw2_3,1. Linear Ramp,replicas
1776957199.628,4,round_a_mw2_3,1. Linear Ramp,replicas
1776957214.628,4,round_a_mw2_3,1. Linear Ramp,replicas
1776957229.628,4,round_a_mw2_3,1. Linear Ramp,replicas
1776957244.628,4,round_a_mw2_3,1. Linear Ramp,replicas
1776957259.628,4,round_a_mw2_3,1. Linear Ramp,replicas
1776957274.628,4,round_a_mw2_3,1. Linear Ramp,replicas
1776957289.628,4,round_a_mw2_3,1. Linear Ramp,replicas
1776957304.628,4,round_a_mw2_3,1. Linear Ramp,replicas
1776957319.628,4,round_a_mw2_3,1. Linear Ramp,replicas
1776957334.628,4,round_a_mw2_3,1. Linear Ramp,replicas
1776957349.628,4,round_a_mw2_3,1. Linear Ramp,replicas
1776957364.628,4,round_a_mw2_3,1. Linear Ramp,replicas
1776957379.628,4,round_a_mw2_3,1. Linear Ramp,replicas
1776957394.628,4,round_a_mw2_3,1. Linear Ramp,replicas
1776957409.628,4,round_a_mw2_3,1. Linear Ramp,replicas
1776957424.628,4,round_a_mw2_3,1. Linear Ramp,replicas
1776957439.628,4,round_a_mw2_3,1. Linear Ramp,replicas
1776957454.628,4,round_a_mw2_3,1. Linear Ramp,replicas
1776957469.628,4,round_a_mw2_3,1. Linear Ramp,replicas
