ts,value,round,scenario,metric
1776961429.628,0.0013487929824414,round_a_mw2_3,6. Quiet + Burst,cpu_util
1776961444.628,0.0013762649052735,round_a_mw2_3,6. Quiet + Burst,cpu_util
1776961459.628,0.0021044302362508,round_a_mw2_3,6. Quiet + Burst,cpu_util
1776961474.628,0.0464846956521954,round_a_mw2_3,6. Quiet + Burst,cpu_util
1776961489.628,0.1258546367592748,round_a_mw2_3,6. Quiet + Burst,cpu_util
1776961504.628,0.1149289943875359,round_a_mw2_3,6. Quiet + Burst,cpu_util
1776961519.628,0.1279920910888219,round_a_mw2_3,6. Quiet + Burst,cpu_util
1776961534.628,0.1291255746867341,round_a_mw2_3,6. Quiet + Burst,cpu_util
1776961549.628,0.1235002579616448,round_a_mw2_3,6. Quiet + Burst,cpu_util
1776961564.628,0.1239247822348477,round_a_mw2_3,6. Quiet + Burst,cpu_util
1776961579.628,0.1180180373986549,round_a_mw2_3,6. Quiet + Burst,cpu_util
1776961594.628,0.1222087338069307,round_a_mw2_3,6. Quiet + Burst,cpu_util
1776961609.628,0.1149607564170939,round_a_mw2_3,6. Quiet + Burst,cpu_util
1776961624.628,0.8189213597430359,round_a_mw2_3,6. Quiet + Burst,cpu_util
1776961669.628,0.9515183841484668,round_a_mw2_3,6. Quiet + Burst,cpu_util
1776961684.628,0.0634998367968641,round_a_mw2_3,6. Quiet + Burst,cpu_util
1776961699.628,0.0613643153291308,round_a_mw2_3,6. Quiet + Burst,cpu_util
1776961714.628,0.0455134527796811,round_a_mw2_3,6. Quiet + Burst,cpu_util
1776961729.628,0.061407214924064,round_a_mw2_3,6. Quiet + Burst,cpu_util
1776961744.628,0.0652080232560896,round_a_mw2_3,6. Quiet + Burst,cpu_util
1776961759.628,0.060833271984394,round_a_mw2_3,6. Quiet + Burst,cpu_util
1776961774.628,0.5822284653829038,round_a_mw2_3,6. Quiet + Burst,cpu_util
1776961789.628,0.7007561663606038,round_a_mw2_3,6. Quiet + Burst,cpu_util
1776961804.628,1.001259950395653,round_a_mw2_3,6. Quiet + Burst,cpu_util
1776961834.628,0.0698500590355306,round_a_mw2_3,6. Quiet + Burst,cpu_util
1776961849.628,0.0754268524663318,round_a_mw2_3,6. Quiet + Burst,cpu_util
1776961879.628,0.0581922705007251,round_a_mw2_3,6. Quiet + Burst,cpu_util
1776961894.628,0.0662332832456731,round_a_mw2_3,6. Quiet + Burst,cpu_util
1776961909.628,0.0637653213921631,round_a_mw2_3,6. Quiet + Burst,cpu_util
1776961924.628,0.062666059136877,round_a_mw2_3,6. Quiet + Burst,cpu_util
1776961939.628,0.4288305409286687,round_a_mw2_3,6. Quiet + Burst,cpu_util
1776961954.628,1.0007192725139362,round_a_mw2_3,6. Quiet + Burst,cpu_util
1776961969.628,0.8753524101665264,round_a_mw2_3,6. Quiet + Burst,cpu_util
1776961984.628,0.0630298300504918,round_a_mw2_3,6. Quiet + Burst,cpu_util
1776961999.628,0.0427335406208062,round_a_mw2_3,6. Quiet + Burst,cpu_util
1776962014.628,0.0598124661930972,round_a_mw2_3,6. Quiet + Burst,cpu_util
1776962029.628,0.0596951810943409,round_a_mw2_3,6. Quiet + Burst,cpu_util
1776962044.628,0.0675871488437042,round_a_mw2_3,6. Quiet + Burst,cpu_util
1776962059.628,0.0618593657904081,round_a_mw2_3,6. Quiet + Burst,cpu_util
1776962074.628,0.0444533874691552,round_a_mw2_3,6. Quiet + Burst,cpu_util
1776962089.628,0.0021221422861567,round_a_mw2_3,6. Quiet + Burst,cpu_util
