ts,value,round,scenario,metric
1776960529.628,1,round_a_mw2_3,5. Random Walk,replicas
1776960544.628,1,round_a_mw2_3,5. Random Walk,replicas
1776960559.628,1,round_a_mw2_3,5. Random Walk,replicas
1776960574.628,1,round_a_mw2_3,5. Random Walk,replicas
1776960589.628,1,round_a_mw2_3,5. Random Walk,replicas
1776960604.628,1,round_a_mw2_3,5. Random Walk,replicas
1776960619.628,1,round_a_mw2_3,5. Random Walk,replicas
1776960634.628,1,round_a_mw2_3,5. Random Walk,replicas
1776960649.628,1,round_a_mw2_3,5. Random Walk,replicas
1776960664.628,1,round_a_mw2_3,5. Random Walk,replicas
1776960679.628,1,round_a_mw2_3,5. Random Walk,replicas
1776960694.628,3,round_a_mw2_3,5. Random Walk,replicas
1776960709.628,3,round_a_mw2_3,5. Random Walk,replicas
1776960724.628,3,round_a_mw2_3,5. Random Walk,replicas
1776960739.628,3,round_a_mw2_3,5. Random Walk,replicas
1776960754.628,3,round_a_mw2_3,5. Random Walk,replicas
1776960769.628,3,round_a_mw2_3,5. Random Walk,replicas
1776960784.628,3,round_a_mw2_3,5. Random Walk,replicas
1776960799.628,3,round_a_mw2_3,5. Random Walk,replicas
1776960814.628,4,round_a_mw2_3,5. Random Walk,replicas
1776960829.628,4,round_a_mw2_3,5. Random Walk,replicas
1776960844.628,4,round_a_mw2_3,5. Random Walk,replicas
1776960859.628,4,round_a_mw2_3,5. Random Walk,replicas
1776960874.628,6,round_a_mw2_3,5. Random Walk,replicas
1776960889.628,6,round_a_mw2_3,5. Random Walk,replicas
1776960904.628,6,round_a_mw2_3,5. Random Walk,replicas
1776960919.628,6,round_a_mw2_3,5. Random Walk,replicas
1776960934.628,8,round_a_mw2_3,5. Random Walk,replicas
1776960949.628,8,round_a_mw2_3,5. Random Walk,replicas
1776960964.628,8,round_a_mw2_3,5. Random Walk,replicas
1776960979.628,8,round_a_mw2_3,5. Random Walk,replicas
1776960994.628,8,round_a_mw2_3,5. Random Walk,replicas
1776961009.628,8,round_a_mw2_3,5. Random Walk,replicas
1776961024.628,8,round_a_mw2_3,5. Random Walk,replicas
1776961039.628,8,round_a_mw2_3,5. Random Walk,replicas
1776961054.628,7,round_a_mw2_3,5. Random Walk,replicas
1776961069.628,7,round_a_mw2_3,5. Random Walk,replicas
1776961084.628,7,round_a_mw2_3,5. Random Walk,replicas
1776961099.628,7,round_a_mw2_3,5. Random Walk,replicas
1776961114.628,9,round_a_mw2_3,5. Random Walk,replicas
1776961129.628,9,round_a_mw2_3,5. Random Walk,replicas
1776961144.628,9,round_a_mw2_3,5. Random Walk,replicas
1776961159.628,9,round_a_mw2_3,5. Random Walk,replicas
1776961174.628,9,round_a_mw2_3,5. Random Walk,replicas
1776961189.628,9,round_a_mw2_3,5. Random Walk,replicas
