ts,value,round,scenario,metric
1776967732.179,0.0022977587244157,round_a_mw2_4,1. Linear Ramp,cpu_util
1776967747.179,0.002363249801586,round_a_mw2_4,1. Linear Ramp,cpu_util
1776967762.179,0.0019815788047757,round_a_mw2_4,1. Linear Ramp,cpu_util
1776967777.179,0.3982711069418477,round_a_mw2_4,1. Linear Ramp,cpu_util
1776967792.179,0.9993441642308506,round_a_mw2_4,1. Linear Ramp,cpu_util
1776967822.179,0.5882241026249225,round_a_mw2_4,1. Linear Ramp,cpu_util
1776967837.179,1.00007795709429,round_a_mw2_4,1. Linear Ramp,cpu_util
1776967852.179,1.0003157829611031,round_a_mw2_4,1. Linear Ramp,cpu_util
1776967882.179,0.3137068331264108,round_a_mw2_4,1. Linear Ramp,cpu_util
1776967897.179,0.5278217829990739,round_a_mw2_4,1. Linear Ramp,cpu_util
1776967912.179,0.5275223772485312,round_a_mw2_4,1. Linear Ramp,cpu_util
1776967927.179,0.8565645377062724,round_a_mw2_4,1. Linear Ramp,cpu_util
1776967942.179,0.6673578679426893,round_a_mw2_4,1. Linear Ramp,cpu_util
1776967972.179,0.3330270995190413,round_a_mw2_4,1. Linear Ramp,cpu_util
1776967987.179,0.4996840315100303,round_a_mw2_4,1. Linear Ramp,cpu_util
1776968002.179,0.4375234830907923,round_a_mw2_4,1. Linear Ramp,cpu_util
1776968017.179,0.4307345361064151,round_a_mw2_4,1. Linear Ramp,cpu_util
1776968032.179,0.449145445825968,round_a_mw2_4,1. Linear Ramp,cpu_util
1776968047.179,0.3344578103946036,round_a_mw2_4,1. Linear Ramp,cpu_util
1776968062.179,0.290126588989767,round_a_mw2_4,1. Linear Ramp,cpu_util
1776968077.179,0.3346171022438097,round_a_mw2_4,1. Linear Ramp,cpu_util
1776968092.179,0.4537026072779952,round_a_mw2_4,1. Linear Ramp,cpu_util
1776968107.179,0.5009312064218572,round_a_mw2_4,1. Linear Ramp,cpu_util
1776968122.179,0.4550419688045883,round_a_mw2_4,1. Linear Ramp,cpu_util
1776968137.179,0.5007373749042104,round_a_mw2_4,1. Linear Ramp,cpu_util
1776968152.179,0.2320185112503793,round_a_mw2_4,1. Linear Ramp,cpu_util
1776968167.179,0.27983023185943,round_a_mw2_4,1. Linear Ramp,cpu_util
1776968182.179,0.5006794837495874,round_a_mw2_4,1. Linear Ramp,cpu_util
1776968197.179,0.3338772960307369,round_a_mw2_4,1. Linear Ramp,cpu_util
1776968212.179,0.2703750145157992,round_a_mw2_4,1. Linear Ramp,cpu_util
1776968227.179,0.3344746106231913,round_a_mw2_4,1. Linear Ramp,cpu_util
1776968242.179,0.5009807301304622,round_a_mw2_4,1. Linear Ramp,cpu_util
1776968257.179,0.5005045931158633,round_a_mw2_4,1. Linear Ramp,cpu_util
1776968272.179,0.5002133722413525,round_a_mw2_4,1. Linear Ramp,cpu_util
1776968287.179,0.4947021423375278,round_a_mw2_4,1. Linear Ramp,cpu_util
1776968302.179,0.4600470422373726,round_a_mw2_4,1. Linear Ramp,cpu_util
1776968317.179,0.3835472900814304,round_a_mw2_4,1. Linear Ramp,cpu_util
1776968332.179,0.361812100949036,round_a_mw2_4,1. Linear Ramp,cpu_util
1776968347.179,0.3504431382778838,round_a_mw2_4,1. Linear Ramp,cpu_util
1776968362.179,0.1916559128134226,round_a_mw2_4,1. Linear Ramp,cpu_util
1776968377.179,0.0547614531103073,round_a_mw2_4,1. Linear Ramp,cpu_util
1776968392.179,0.0016001807667362,round_a_mw2_4,1. Linear Ramp,cpu_util
