ts,value,round,scenario,metric
1776963990.08,1,round_b_mw2_3,3. Sine Wave,replicas
1776964005.08,1,round_b_mw2_3,3. Sine Wave,replicas
1776964020.08,1,round_b_mw2_3,3. Sine Wave,replicas
1776964035.08,1,round_b_mw2_3,3. Sine Wave,replicas
1776964050.08,1,round_b_mw2_3,3. Sine Wave,replicas
1776964065.08,1,round_b_mw2_3,3. Sine Wave,replicas
1776964080.08,1,round_b_mw2_3,3. Sine Wave,replicas
1776964095.08,1,round_b_mw2_3,3. Sine Wave,replicas
1776964110.08,2,round_b_mw2_3,3. Sine Wave,replicas
1776964125.08,2,round_b_mw2_3,3. Sine Wave,replicas
1776964140.08,4,round_b_mw2_3,3. Sine Wave,replicas
1776964155.08,4,round_b_mw2_3,3. Sine Wave,replicas
1776964170.08,6,round_b_mw2_3,3. Sine Wave,replicas
1776964185.08,6,round_b_mw2_3,3. Sine Wave,replicas
1776964200.08,9,round_b_mw2_3,3. Sine Wave,replicas
1776964215.08,9,round_b_mw2_3,3. Sine Wave,replicas
1776964230.08,13,round_b_mw2_3,3. Sine Wave,replicas
1776964245.08,13,round_b_mw2_3,3. Sine Wave,replicas
1776964260.08,13,round_b_mw2_3,3. Sine Wave,replicas
1776964275.08,13,round_b_mw2_3,3. Sine Wave,replicas
1776964290.08,13,round_b_mw2_3,3. Sine Wave,replicas
1776964305.08,13,round_b_mw2_3,3. Sine Wave,replicas
1776964320.08,15,round_b_mw2_3,3. Sine Wave,replicas
1776964335.08,15,round_b_mw2_3,3. Sine Wave,replicas
1776964350.08,15,round_b_mw2_3,3. Sine Wave,replicas
1776964365.08,15,round_b_mw2_3,3. Sine Wave,replicas
1776964380.08,15,round_b_mw2_3,3. Sine Wave,replicas
1776964395.08,15,round_b_mw2_3,3. Sine Wave,replicas
1776964410.08,15,round_b_mw2_3,3. Sine Wave,replicas
1776964425.08,15,round_b_mw2_3,3. Sine Wave,replicas
1776964440.08,15,round_b_mw2_3,3. Sine Wave,replicas
1776964455.08,15,round_b_mw2_3,3. Sine Wave,replicas
1776964470.08,15,round_b_mw2_3,3. Sine Wave,replicas
1776964485.08,15,round_b_mw2_3,3. Sine Wave,replicas
1776964500.08,15,round_b_mw2_3,3. Sine Wave,replicas
1776964515.08,15,round_b_mw2_3,3. Sine Wave,replicas
1776964530.08,15,round_b_mw2_3,3. Sine Wave,replicas
1776964545.08,15,round_b_mw2_3,3. Sine Wave,replicas
1776964560.08,15,round_b_mw2_3,3. Sine Wave,replicas
1776964575.08,15,round_b_mw2_3,3. Sine Wave,replicas
1776964590.08,15,round_b_mw2_3,3. Sine Wave,replicas
1776964605.08,15,round_b_mw2_3,3. Sine Wave,replicas
1776964620.08,15,round_b_mw2_3,3. Sine Wave,replicas
1776964635.08,15,round_b_mw2_3,3. Sine Wave,replicas
1776964650.08,15,round_b_mw2_3,3. Sine Wave,replicas
1776964665.08,15,round_b_mw2_3,3. Sine Wave,replicas
1776964680.08,15,round_b_mw2_3,3. Sine Wave,replicas
1776964695.08,15,round_b_mw2_3,3. Sine Wave,replicas
1776964710.08,15,round_b_mw2_3,3. Sine Wave,replicas
1776964725.08,15,round_b_mw2_3,3. Sine Wave,replicas
1776964740.08,15,round_b_mw2_3,3. Sine Wave,replicas
1776964755.08,15,round_b_mw2_3,3. Sine Wave,replicas
1776964770.08,15,round_b_mw2_3,3. Sine Wave,replicas
