ts,value,round,scenario,metric
1776873717.597,0.0023973727421959,round_a_mw2_2,3. Sine Wave,cpu_util
1776873732.597,0.002089624862665,round_a_mw2_2,3. Sine Wave,cpu_util
1776873747.597,0.0023313275667472,round_a_mw2_2,3. Sine Wave,cpu_util
1776873762.597,0.0778857647950168,round_a_mw2_2,3. Sine Wave,cpu_util
1776873777.597,0.9239557466442972,round_a_mw2_2,3. Sine Wave,cpu_util
1776873792.597,0.9998668326311728,round_a_mw2_2,3. Sine Wave,cpu_util
1776873807.597,0.9995564643361308,round_a_mw2_2,3. Sine Wave,cpu_util
1776873822.597,1.0015554341538753,round_a_mw2_2,3. Sine Wave,cpu_util
1776873837.597,0.9998042899200792,round_a_mw2_2,3. Sine Wave,cpu_util
1776873852.597,0.6275657554394717,round_a_mw2_2,3. Sine Wave,cpu_util
1776873867.597,1.0018928303584738,round_a_mw2_2,3. Sine Wave,cpu_util
1776873882.597,0.4991497860199776,round_a_mw2_2,3. Sine Wave,cpu_util
1776873897.597,0.4998528212422926,round_a_mw2_2,3. Sine Wave,cpu_util
1776873912.597,0.9425764490871,round_a_mw2_2,3. Sine Wave,cpu_util
1776873927.597,0.5964633363849974,round_a_mw2_2,3. Sine Wave,cpu_util
1776873942.597,0.2866565570295496,round_a_mw2_2,3. Sine Wave,cpu_util
1776873957.597,0.7454670630564533,round_a_mw2_2,3. Sine Wave,cpu_util
1776873972.597,0.7928202565281876,round_a_mw2_2,3. Sine Wave,cpu_util
1776873987.597,0.8300944514390762,round_a_mw2_2,3. Sine Wave,cpu_util
1776874002.597,0.6670433709485765,round_a_mw2_2,3. Sine Wave,cpu_util
1776874017.597,0.3874658456437281,round_a_mw2_2,3. Sine Wave,cpu_util
1776874032.597,0.2469999035421909,round_a_mw2_2,3. Sine Wave,cpu_util
1776874047.597,0.5785417749459176,round_a_mw2_2,3. Sine Wave,cpu_util
1776874062.597,0.5247436739925474,round_a_mw2_2,3. Sine Wave,cpu_util
1776874077.597,0.9708558668682344,round_a_mw2_2,3. Sine Wave,cpu_util
1776874092.597,0.6342651283202566,round_a_mw2_2,3. Sine Wave,cpu_util
1776874107.597,0.3001945790459366,round_a_mw2_2,3. Sine Wave,cpu_util
1776874122.597,0.1466537729192187,round_a_mw2_2,3. Sine Wave,cpu_util
1776874137.597,0.4246659912282779,round_a_mw2_2,3. Sine Wave,cpu_util
1776874152.597,0.7338698099519106,round_a_mw2_2,3. Sine Wave,cpu_util
1776874167.597,0.7842237607650825,round_a_mw2_2,3. Sine Wave,cpu_util
1776874182.597,0.9000029971316019,round_a_mw2_2,3. Sine Wave,cpu_util
1776874197.597,0.5376120606979999,round_a_mw2_2,3. Sine Wave,cpu_util
1776874212.597,0.1227846506937449,round_a_mw2_2,3. Sine Wave,cpu_util
1776874227.597,0.4694161501520505,round_a_mw2_2,3. Sine Wave,cpu_util
1776874242.597,0.4326585617502267,round_a_mw2_2,3. Sine Wave,cpu_util
1776874257.597,0.6535377960637264,round_a_mw2_2,3. Sine Wave,cpu_util
1776874272.597,0.553865398182295,round_a_mw2_2,3. Sine Wave,cpu_util
1776874287.597,0.4016662671643906,round_a_mw2_2,3. Sine Wave,cpu_util
1776874302.597,0.0916220486016158,round_a_mw2_2,3. Sine Wave,cpu_util
1776874317.597,0.3238192955455191,round_a_mw2_2,3. Sine Wave,cpu_util
1776874332.597,0.8210992573116509,round_a_mw2_2,3. Sine Wave,cpu_util
1776874347.597,0.794586368460589,round_a_mw2_2,3. Sine Wave,cpu_util
1776874362.597,0.7106055760781471,round_a_mw2_2,3. Sine Wave,cpu_util
1776874377.597,0.4434453595130943,round_a_mw2_2,3. Sine Wave,cpu_util
1776874392.597,0.0902725643488418,round_a_mw2_2,3. Sine Wave,cpu_util
1776874407.597,0.3992714070817901,round_a_mw2_2,3. Sine Wave,cpu_util
1776874422.597,0.4300541268982856,round_a_mw2_2,3. Sine Wave,cpu_util
1776874437.597,0.5248997044526863,round_a_mw2_2,3. Sine Wave,cpu_util
1776874452.597,0.542738789930589,round_a_mw2_2,3. Sine Wave,cpu_util
1776874467.597,0.3401984593852005,round_a_mw2_2,3. Sine Wave,cpu_util
1776874482.597,0.0276601292662429,round_a_mw2_2,3. Sine Wave,cpu_util
1776874497.597,0.0018867684870917,round_a_mw2_2,3. Sine Wave,cpu_util
