ts,value,round,scenario,metric
1776961429.628,1,round_a_mw2_3,6. Quiet + Burst,replicas
1776961444.628,1,round_a_mw2_3,6. Quiet + Burst,replicas
1776961459.628,1,round_a_mw2_3,6. Quiet + Burst,replicas
1776961474.628,1,round_a_mw2_3,6. Quiet + Burst,replicas
1776961489.628,1,round_a_mw2_3,6. Quiet + Burst,replicas
1776961504.628,1,round_a_mw2_3,6. Quiet + Burst,replicas
1776961519.628,1,round_a_mw2_3,6. Quiet + Burst,replicas
1776961534.628,1,round_a_mw2_3,6. Quiet + Burst,replicas
1776961549.628,1,round_a_mw2_3,6. Quiet + Burst,replicas
1776961564.628,1,round_a_mw2_3,6. Quiet + Burst,replicas
1776961579.628,1,round_a_mw2_3,6. Quiet + Burst,replicas
1776961594.628,1,round_a_mw2_3,6. Quiet + Burst,replicas
1776961609.628,1,round_a_mw2_3,6. Quiet + Burst,replicas
1776961624.628,1,round_a_mw2_3,6. Quiet + Burst,replicas
1776961639.628,1,round_a_mw2_3,6. Quiet + Burst,replicas
1776961654.628,1,round_a_mw2_3,6. Quiet + Burst,replicas
1776961669.628,1,round_a_mw2_3,6. Quiet + Burst,replicas
1776961684.628,1,round_a_mw2_3,6. Quiet + Burst,replicas
1776961699.628,1,round_a_mw2_3,6. Quiet + Burst,replicas
1776961714.628,2,round_a_mw2_3,6. Quiet + Burst,replicas
1776961729.628,2,round_a_mw2_3,6. Quiet + Burst,replicas
1776961744.628,2,round_a_mw2_3,6. Quiet + Burst,replicas
1776961759.628,2,round_a_mw2_3,6. Quiet + Burst,replicas
1776961774.628,1,round_a_mw2_3,6. Quiet + Burst,replicas
1776961789.628,1,round_a_mw2_3,6. Quiet + Burst,replicas
1776961804.628,1,round_a_mw2_3,6. Quiet + Burst,replicas
1776961819.628,1,round_a_mw2_3,6. Quiet + Burst,replicas
1776961834.628,1,round_a_mw2_3,6. Quiet + Burst,replicas
1776961849.628,1,round_a_mw2_3,6. Quiet + Burst,replicas
1776961864.628,1,round_a_mw2_3,6. Quiet + Burst,replicas
1776961879.628,1,round_a_mw2_3,6. Quiet + Burst,replicas
1776961894.628,2,round_a_mw2_3,6. Quiet + Burst,replicas
1776961909.628,2,round_a_mw2_3,6. Quiet + Burst,replicas
1776961924.628,2,round_a_mw2_3,6. Quiet + Burst,replicas
1776961939.628,2,round_a_mw2_3,6. Quiet + Burst,replicas
1776961954.628,1,round_a_mw2_3,6. Quiet + Burst,replicas
1776961969.628,1,round_a_mw2_3,6. Quiet + Burst,replicas
1776961984.628,1,round_a_mw2_3,6. Quiet + Burst,replicas
1776961999.628,1,round_a_mw2_3,6. Quiet + Burst,replicas
1776962014.628,2,round_a_mw2_3,6. Quiet + Burst,replicas
1776962029.628,2,round_a_mw2_3,6. Quiet + Burst,replicas
1776962044.628,2,round_a_mw2_3,6. Quiet + Burst,replicas
1776962059.628,2,round_a_mw2_3,6. Quiet + Burst,replicas
1776962074.628,1,round_a_mw2_3,6. Quiet + Burst,replicas
1776962089.628,1,round_a_mw2_3,6. Quiet + Burst,replicas
