ts,value,round,scenario,metric
1776873717.597,1,round_a_mw2_2,3. Sine Wave,replicas
1776873732.597,1,round_a_mw2_2,3. Sine Wave,replicas
1776873747.597,1,round_a_mw2_2,3. Sine Wave,replicas
1776873762.597,1,round_a_mw2_2,3. Sine Wave,replicas
1776873777.597,1,round_a_mw2_2,3. Sine Wave,replicas
1776873792.597,1,round_a_mw2_2,3. Sine Wave,replicas
1776873807.597,1,round_a_mw2_2,3. Sine Wave,replicas
1776873822.597,1,round_a_mw2_2,3. Sine Wave,replicas
1776873837.597,1,round_a_mw2_2,3. Sine Wave,replicas
1776873852.597,1,round_a_mw2_2,3. Sine Wave,replicas
1776873867.597,1,round_a_mw2_2,3. Sine Wave,replicas
1776873882.597,2,round_a_mw2_2,3. Sine Wave,replicas
1776873897.597,2,round_a_mw2_2,3. Sine Wave,replicas
1776873912.597,2,round_a_mw2_2,3. Sine Wave,replicas
1776873927.597,2,round_a_mw2_2,3. Sine Wave,replicas
1776873942.597,2,round_a_mw2_2,3. Sine Wave,replicas
1776873957.597,2,round_a_mw2_2,3. Sine Wave,replicas
1776873972.597,2,round_a_mw2_2,3. Sine Wave,replicas
1776873987.597,2,round_a_mw2_2,3. Sine Wave,replicas
1776874002.597,3,round_a_mw2_2,3. Sine Wave,replicas
1776874017.597,3,round_a_mw2_2,3. Sine Wave,replicas
1776874032.597,3,round_a_mw2_2,3. Sine Wave,replicas
1776874047.597,3,round_a_mw2_2,3. Sine Wave,replicas
1776874062.597,4,round_a_mw2_2,3. Sine Wave,replicas
1776874077.597,4,round_a_mw2_2,3. Sine Wave,replicas
1776874092.597,4,round_a_mw2_2,3. Sine Wave,replicas
1776874107.597,4,round_a_mw2_2,3. Sine Wave,replicas
1776874122.597,6,round_a_mw2_2,3. Sine Wave,replicas
1776874137.597,6,round_a_mw2_2,3. Sine Wave,replicas
1776874152.597,6,round_a_mw2_2,3. Sine Wave,replicas
1776874167.597,6,round_a_mw2_2,3. Sine Wave,replicas
1776874182.597,6,round_a_mw2_2,3. Sine Wave,replicas
1776874197.597,6,round_a_mw2_2,3. Sine Wave,replicas
1776874212.597,6,round_a_mw2_2,3. Sine Wave,replicas
1776874227.597,6,round_a_mw2_2,3. Sine Wave,replicas
1776874242.597,9,round_a_mw2_2,3. Sine Wave,replicas
1776874257.597,9,round_a_mw2_2,3. Sine Wave,replicas
1776874272.597,9,round_a_mw2_2,3. Sine Wave,replicas
1776874287.597,9,round_a_mw2_2,3. Sine Wave,replicas
1776874302.597,9,round_a_mw2_2,3. Sine Wave,replicas
1776874317.597,9,round_a_mw2_2,3. Sine Wave,replicas
1776874332.597,9,round_a_mw2_2,3. Sine Wave,replicas
1776874347.597,9,round_a_mw2_2,3. Sine Wave,replicas
1776874362.597,8,round_a_mw2_2,3. Sine Wave,replicas
1776874377.597,8,round_a_mw2_2,3. Sine Wave,replicas
1776874392.597,8,round_a_mw2_2,3. Sine Wave,replicas
1776874407.597,8,round_a_mw2_2,3. Sine Wave,replicas
1776874422.597,12,round_a_mw2_2,3. Sine Wave,replicas
1776874437.597,12,round_a_mw2_2,3. Sine Wave,replicas
1776874452.597,12,round_a_mw2_2,3. Sine Wave,replicas
1776874467.597,12,round_a_mw2_2,3. Sine Wave,replicas
1776874482.597,12,round_a_mw2_2,3. Sine Wave,replicas
1776874497.597,12,round_a_mw2_2,3. Sine Wave,replicas
