ts,value,round,scenario,metric
1776966810.08,1,round_b_mw2_3,6. Quiet + Burst,replicas
1776966825.08,1,round_b_mw2_3,6. Quiet + Burst,replicas
1776966840.08,1,round_b_mw2_3,6. Quiet + Burst,replicas
1776966855.08,1,round_b_mw2_3,6. Quiet + Burst,replicas
1776966870.08,1,round_b_mw2_3,6. Quiet + Burst,replicas
1776966885.08,1,round_b_mw2_3,6. Quiet + Burst,replicas
1776966900.08,1,round_b_mw2_3,6. Quiet + Burst,replicas
1776966915.08,1,round_b_mw2_3,6. Quiet + Burst,replicas
1776966930.08,1,round_b_mw2_3,6. Quiet + Burst,replicas
1776966945.08,1,round_b_mw2_3,6. Quiet + Burst,replicas
1776966960.08,1,round_b_mw2_3,6. Quiet + Burst,replicas
1776966975.08,1,round_b_mw2_3,6. Quiet + Burst,replicas
1776966990.08,1,round_b_mw2_3,6. Quiet + Burst,replicas
1776967005.08,1,round_b_mw2_3,6. Quiet + Burst,replicas
1776967020.08,1,round_b_mw2_3,6. Quiet + Burst,replicas
1776967035.08,1,round_b_mw2_3,6. Quiet + Burst,replicas
1776967050.08,2,round_b_mw2_3,6. Quiet + Burst,replicas
1776967065.08,2,round_b_mw2_3,6. Quiet + Burst,replicas
1776967080.08,3,round_b_mw2_3,6. Quiet + Burst,replicas
1776967095.08,3,round_b_mw2_3,6. Quiet + Burst,replicas
1776967110.08,2,round_b_mw2_3,6. Quiet + Burst,replicas
1776967125.08,2,round_b_mw2_3,6. Quiet + Burst,replicas
1776967140.08,1,round_b_mw2_3,6. Quiet + Burst,replicas
1776967155.08,1,round_b_mw2_3,6. Quiet + Burst,replicas
1776967170.08,1,round_b_mw2_3,6. Quiet + Burst,replicas
1776967185.08,1,round_b_mw2_3,6. Quiet + Burst,replicas
1776967200.08,2,round_b_mw2_3,6. Quiet + Burst,replicas
1776967215.08,2,round_b_mw2_3,6. Quiet + Burst,replicas
1776967230.08,3,round_b_mw2_3,6. Quiet + Burst,replicas
1776967245.08,3,round_b_mw2_3,6. Quiet + Burst,replicas
1776967260.08,3,round_b_mw2_3,6. Quiet + Burst,replicas
1776967275.08,3,round_b_mw2_3,6. Quiet + Burst,replicas
1776967290.08,1,round_b_mw2_3,6. Quiet + Burst,replicas
1776967305.08,1,round_b_mw2_3,6. Quiet + Burst,replicas
1776967320.08,1,round_b_mw2_3,6. Quiet + Burst,replicas
1776967335.08,1,round_b_mw2_3,6. Quiet + Burst,replicas
1776967350.08,1,round_b_mw2_3,6. Quiet + Burst,replicas
1776967365.08,1,round_b_mw2_3,6. Quiet + Burst,replicas
1776967380.08,2,round_b_mw2_3,6. Quiet + Burst,replicas
1776967395.08,2,round_b_mw2_3,6. Quiet + Burst,replicas
1776967410.08,2,round_b_mw2_3,6. Quiet + Burst,replicas
1776967425.08,2,round_b_mw2_3,6. Quiet + Burst,replicas
1776967440.08,1,round_b_mw2_3,6. Quiet + Burst,replicas
1776967455.08,1,round_b_mw2_3,6. Quiet + Burst,replicas
1776967470.08,1,round_b_mw2_3,6. Quiet + Burst,replicas
