ts,value,round,scenario,metric
1776979871.922,0.0022276847783672,round_b_mw2_2,2. Step Function,cpu_util
1776979886.922,0.0021435281200618,round_b_mw2_2,2. Step Function,cpu_util
1776979901.922,0.0023097512996799,round_b_mw2_2,2. Step Function,cpu_util
1776979916.922,0.213905263157887,round_b_mw2_2,2. Step Function,cpu_util
1776979931.922,0.3466126948182728,round_b_mw2_2,2. Step Function,cpu_util
1776979946.922,0.367823250962712,round_b_mw2_2,2. Step Function,cpu_util
1776979961.922,0.3782536788750543,round_b_mw2_2,2. Step Function,cpu_util
1776979976.922,0.370943157308895,round_b_mw2_2,2. Step Function,cpu_util
1776979991.922,0.3971147111765607,round_b_mw2_2,2. Step Function,cpu_util
1776980006.922,0.3772073302970471,round_b_mw2_2,2. Step Function,cpu_util
1776980021.922,0.3638931637778042,round_b_mw2_2,2. Step Function,cpu_util
1776980036.922,0.4558408978960165,round_b_mw2_2,2. Step Function,cpu_util
1776980051.922,0.9981939596882724,round_b_mw2_2,2. Step Function,cpu_util
1776980066.922,1.0006054928820936,round_b_mw2_2,2. Step Function,cpu_util
1776980081.922,0.5009443033556948,round_b_mw2_2,2. Step Function,cpu_util
1776980096.922,0.5006500864229888,round_b_mw2_2,2. Step Function,cpu_util
1776980111.922,0.3351586135104145,round_b_mw2_2,2. Step Function,cpu_util
1776980126.922,0.3339358551064805,round_b_mw2_2,2. Step Function,cpu_util
1776980141.922,0.2512280707717415,round_b_mw2_2,2. Step Function,cpu_util
1776980156.922,0.2515473542845209,round_b_mw2_2,2. Step Function,cpu_util
1776980171.922,0.2515280990716169,round_b_mw2_2,2. Step Function,cpu_util
1776980186.922,0.2509435536435282,round_b_mw2_2,2. Step Function,cpu_util
1776980201.922,0.1850776651111046,round_b_mw2_2,2. Step Function,cpu_util
1776980216.922,0.5997706336457003,round_b_mw2_2,2. Step Function,cpu_util
1776980231.922,0.6455705836237969,round_b_mw2_2,2. Step Function,cpu_util
1776980246.922,0.5937027719767571,round_b_mw2_2,2. Step Function,cpu_util
1776980261.922,0.6669841547411969,round_b_mw2_2,2. Step Function,cpu_util
1776980276.922,0.6669235991680792,round_b_mw2_2,2. Step Function,cpu_util
1776980291.922,0.5000697575107201,round_b_mw2_2,2. Step Function,cpu_util
1776980306.922,0.5005148964589352,round_b_mw2_2,2. Step Function,cpu_util
1776980321.922,0.3692939878900056,round_b_mw2_2,2. Step Function,cpu_util
1776980336.922,0.1754191351888605,round_b_mw2_2,2. Step Function,cpu_util
1776980351.922,0.1523177044392362,round_b_mw2_2,2. Step Function,cpu_util
1776980366.922,0.1755783842756309,round_b_mw2_2,2. Step Function,cpu_util
1776980381.922,0.1935135982123301,round_b_mw2_2,2. Step Function,cpu_util
1776980396.922,0.1273055544737881,round_b_mw2_2,2. Step Function,cpu_util
1776980411.922,0.1698525332419796,round_b_mw2_2,2. Step Function,cpu_util
1776980426.922,0.1735528844319867,round_b_mw2_2,2. Step Function,cpu_util
1776980441.922,0.0404793477937964,round_b_mw2_2,2. Step Function,cpu_util
1776980456.922,0.0419340440861592,round_b_mw2_2,2. Step Function,cpu_util
1776980471.922,0.0654259744193335,round_b_mw2_2,2. Step Function,cpu_util
1776980486.922,0.0643410858313501,round_b_mw2_2,2. Step Function,cpu_util
1776980501.922,0.0981561559850607,round_b_mw2_2,2. Step Function,cpu_util
1776980516.922,0.0447005383579953,round_b_mw2_2,2. Step Function,cpu_util
1776980531.922,0.0011312419616442,round_b_mw2_2,2. Step Function,cpu_util
