ts,value,round,scenario,metric
1776974940.122,0.0015773470570244,round_b_mw2_4,3. Sine Wave,cpu_util
1776974970.122,0.0022765930277114,round_b_mw2_4,3. Sine Wave,cpu_util
1776974985.122,0.1461436894179249,round_b_mw2_4,3. Sine Wave,cpu_util
1776975000.122,0.9952012062321598,round_b_mw2_4,3. Sine Wave,cpu_util
1776975015.122,1.0000398316062162,round_b_mw2_4,3. Sine Wave,cpu_util
1776975030.122,0.9995119608871028,round_b_mw2_4,3. Sine Wave,cpu_util
1776975045.122,1.0000646374343791,round_b_mw2_4,3. Sine Wave,cpu_util
1776975060.122,0.500272987917277,round_b_mw2_4,3. Sine Wave,cpu_util
1776975075.122,0.3252194706130351,round_b_mw2_4,3. Sine Wave,cpu_util
1776975090.122,0.7723682897756673,round_b_mw2_4,3. Sine Wave,cpu_util
1776975105.122,1.0007982941145208,round_b_mw2_4,3. Sine Wave,cpu_util
1776975120.122,0.4999931920139678,round_b_mw2_4,3. Sine Wave,cpu_util
1776975135.122,0.3532835439142052,round_b_mw2_4,3. Sine Wave,cpu_util
1776975150.122,0.1669098238543039,round_b_mw2_4,3. Sine Wave,cpu_util
1776975165.122,0.1491294895139936,round_b_mw2_4,3. Sine Wave,cpu_util
1776975180.122,0.4613390726038469,round_b_mw2_4,3. Sine Wave,cpu_util
1776975195.122,0.8016069262945243,round_b_mw2_4,3. Sine Wave,cpu_util
1776975210.122,0.713158065954457,round_b_mw2_4,3. Sine Wave,cpu_util
1776975225.122,0.5718696666225932,round_b_mw2_4,3. Sine Wave,cpu_util
1776975240.122,0.3676993715648645,round_b_mw2_4,3. Sine Wave,cpu_util
1776975255.122,0.103931489813434,round_b_mw2_4,3. Sine Wave,cpu_util
1776975270.122,0.2280432330214865,round_b_mw2_4,3. Sine Wave,cpu_util
1776975285.122,0.6504876100447513,round_b_mw2_4,3. Sine Wave,cpu_util
1776975300.122,0.7968774835223694,round_b_mw2_4,3. Sine Wave,cpu_util
1776975315.122,0.6284667451900341,round_b_mw2_4,3. Sine Wave,cpu_util
1776975330.122,0.224731794673019,round_b_mw2_4,3. Sine Wave,cpu_util
1776975345.122,0.0581286266312878,round_b_mw2_4,3. Sine Wave,cpu_util
1776975360.122,0.1909788127441342,round_b_mw2_4,3. Sine Wave,cpu_util
1776975375.122,0.6573309936517095,round_b_mw2_4,3. Sine Wave,cpu_util
1776975390.122,0.7087360107197078,round_b_mw2_4,3. Sine Wave,cpu_util
1776975405.122,0.6345561098171333,round_b_mw2_4,3. Sine Wave,cpu_util
1776975420.122,0.2907372271954438,round_b_mw2_4,3. Sine Wave,cpu_util
1776975435.122,0.0583880363037221,round_b_mw2_4,3. Sine Wave,cpu_util
1776975450.122,0.2634689396399209,round_b_mw2_4,3. Sine Wave,cpu_util
1776975465.122,0.4652603460831828,round_b_mw2_4,3. Sine Wave,cpu_util
1776975480.122,0.6031211226419545,round_b_mw2_4,3. Sine Wave,cpu_util
1776975495.122,0.6183525289473829,round_b_mw2_4,3. Sine Wave,cpu_util
1776975510.122,0.2947919762545678,round_b_mw2_4,3. Sine Wave,cpu_util
1776975525.122,0.0594377324997432,round_b_mw2_4,3. Sine Wave,cpu_util
1776975540.122,0.2929770290351288,round_b_mw2_4,3. Sine Wave,cpu_util
1776975555.122,0.5635928308190553,round_b_mw2_4,3. Sine Wave,cpu_util
1776975570.122,0.4378261434960514,round_b_mw2_4,3. Sine Wave,cpu_util
1776975585.122,0.3955572071729163,round_b_mw2_4,3. Sine Wave,cpu_util
1776975600.122,0.3483781963606829,round_b_mw2_4,3. Sine Wave,cpu_util
1776975615.122,0.0403723643871318,round_b_mw2_4,3. Sine Wave,cpu_util
1776975630.122,0.2191159031868592,round_b_mw2_4,3. Sine Wave,cpu_util
1776975645.122,0.5972158774886467,round_b_mw2_4,3. Sine Wave,cpu_util
1776975660.122,0.6430911844647739,round_b_mw2_4,3. Sine Wave,cpu_util
1776975675.122,0.632172675268208,round_b_mw2_4,3. Sine Wave,cpu_util
1776975690.122,0.2575192689796958,round_b_mw2_4,3. Sine Wave,cpu_util
1776975705.122,0.0161240484627346,round_b_mw2_4,3. Sine Wave,cpu_util
1776975720.122,0.002146883634801,round_b_mw2_4,3. Sine Wave,cpu_util
