ts,value,round,scenario,metric
1776872817.597,1,round_a_mw2_2,2. Step Function,replicas
1776872832.597,1,round_a_mw2_2,2. Step Function,replicas
1776872847.597,1,round_a_mw2_2,2. Step Function,replicas
1776872862.597,1,round_a_mw2_2,2. Step Function,replicas
1776872877.597,1,round_a_mw2_2,2. Step Function,replicas
1776872892.597,1,round_a_mw2_2,2. Step Function,replicas
1776872907.597,1,round_a_mw2_2,2. Step Function,replicas
1776872922.597,1,round_a_mw2_2,2. Step Function,replicas
1776872937.597,1,round_a_mw2_2,2. Step Function,replicas
1776872952.597,1,round_a_mw2_2,2. Step Function,replicas
1776872967.597,1,round_a_mw2_2,2. Step Function,replicas
1776872982.597,1,round_a_mw2_2,2. Step Function,replicas
1776872997.597,1,round_a_mw2_2,2. Step Function,replicas
1776873012.597,1,round_a_mw2_2,2. Step Function,replicas
1776873027.597,1,round_a_mw2_2,2. Step Function,replicas
1776873042.597,2,round_a_mw2_2,2. Step Function,replicas
1776873057.597,2,round_a_mw2_2,2. Step Function,replicas
1776873072.597,2,round_a_mw2_2,2. Step Function,replicas
1776873087.597,2,round_a_mw2_2,2. Step Function,replicas
1776873102.597,2,round_a_mw2_2,2. Step Function,replicas
1776873117.597,2,round_a_mw2_2,2. Step Function,replicas
1776873132.597,2,round_a_mw2_2,2. Step Function,replicas
1776873147.597,2,round_a_mw2_2,2. Step Function,replicas
1776873162.597,2,round_a_mw2_2,2. Step Function,replicas
1776873177.597,2,round_a_mw2_2,2. Step Function,replicas
1776873192.597,2,round_a_mw2_2,2. Step Function,replicas
1776873207.597,2,round_a_mw2_2,2. Step Function,replicas
1776873222.597,4,round_a_mw2_2,2. Step Function,replicas
1776873237.597,4,round_a_mw2_2,2. Step Function,replicas
1776873252.597,4,round_a_mw2_2,2. Step Function,replicas
1776873267.597,4,round_a_mw2_2,2. Step Function,replicas
1776873282.597,4,round_a_mw2_2,2. Step Function,replicas
1776873297.597,4,round_a_mw2_2,2. Step Function,replicas
1776873312.597,4,round_a_mw2_2,2. Step Function,replicas
1776873327.597,4,round_a_mw2_2,2. Step Function,replicas
1776873342.597,4,round_a_mw2_2,2. Step Function,replicas
1776873357.597,4,round_a_mw2_2,2. Step Function,replicas
1776873372.597,4,round_a_mw2_2,2. Step Function,replicas
1776873387.597,4,round_a_mw2_2,2. Step Function,replicas
1776873402.597,4,round_a_mw2_2,2. Step Function,replicas
1776873417.597,4,round_a_mw2_2,2. Step Function,replicas
1776873432.597,4,round_a_mw2_2,2. Step Function,replicas
1776873447.597,4,round_a_mw2_2,2. Step Function,replicas
1776873462.597,1,round_a_mw2_2,2. Step Function,replicas
1776873477.597,1,round_a_mw2_2,2. Step Function,replicas
