ts,value,round,scenario,metric
1776975960.122,1,round_b_mw2_4,4. Multi Spike,replicas
1776975975.122,1,round_b_mw2_4,4. Multi Spike,replicas
1776975990.122,1,round_b_mw2_4,4. Multi Spike,replicas
1776976005.122,1,round_b_mw2_4,4. Multi Spike,replicas
1776976020.122,1,round_b_mw2_4,4. Multi Spike,replicas
1776976035.122,1,round_b_mw2_4,4. Multi Spike,replicas
1776976050.122,1,round_b_mw2_4,4. Multi Spike,replicas
1776976065.122,1,round_b_mw2_4,4. Multi Spike,replicas
1776976080.122,2,round_b_mw2_4,4. Multi Spike,replicas
1776976095.122,2,round_b_mw2_4,4. Multi Spike,replicas
1776976110.122,2,round_b_mw2_4,4. Multi Spike,replicas
1776976125.122,2,round_b_mw2_4,4. Multi Spike,replicas
1776976140.122,3,round_b_mw2_4,4. Multi Spike,replicas
1776976155.122,3,round_b_mw2_4,4. Multi Spike,replicas
1776976170.122,3,round_b_mw2_4,4. Multi Spike,replicas
1776976185.122,3,round_b_mw2_4,4. Multi Spike,replicas
1776976200.122,4,round_b_mw2_4,4. Multi Spike,replicas
1776976215.122,4,round_b_mw2_4,4. Multi Spike,replicas
1776976230.122,6,round_b_mw2_4,4. Multi Spike,replicas
1776976245.122,6,round_b_mw2_4,4. Multi Spike,replicas
1776976260.122,7,round_b_mw2_4,4. Multi Spike,replicas
1776976275.122,7,round_b_mw2_4,4. Multi Spike,replicas
1776976290.122,9,round_b_mw2_4,4. Multi Spike,replicas
1776976305.122,9,round_b_mw2_4,4. Multi Spike,replicas
1776976320.122,9,round_b_mw2_4,4. Multi Spike,replicas
1776976335.122,9,round_b_mw2_4,4. Multi Spike,replicas
1776976350.122,7,round_b_mw2_4,4. Multi Spike,replicas
1776976365.122,7,round_b_mw2_4,4. Multi Spike,replicas
1776976380.122,7,round_b_mw2_4,4. Multi Spike,replicas
1776976395.122,7,round_b_mw2_4,4. Multi Spike,replicas
1776976410.122,9,round_b_mw2_4,4. Multi Spike,replicas
1776976425.122,9,round_b_mw2_4,4. Multi Spike,replicas
1776976440.122,9,round_b_mw2_4,4. Multi Spike,replicas
1776976455.122,9,round_b_mw2_4,4. Multi Spike,replicas
1776976470.122,10,round_b_mw2_4,4. Multi Spike,replicas
1776976485.122,10,round_b_mw2_4,4. Multi Spike,replicas
1776976500.122,8,round_b_mw2_4,4. Multi Spike,replicas
1776976515.122,8,round_b_mw2_4,4. Multi Spike,replicas
1776976530.122,7,round_b_mw2_4,4. Multi Spike,replicas
1776976545.122,7,round_b_mw2_4,4. Multi Spike,replicas
1776976560.122,8,round_b_mw2_4,4. Multi Spike,replicas
1776976575.122,8,round_b_mw2_4,4. Multi Spike,replicas
1776976590.122,8,round_b_mw2_4,4. Multi Spike,replicas
1776976605.122,8,round_b_mw2_4,4. Multi Spike,replicas
1776976620.122,10,round_b_mw2_4,4. Multi Spike,replicas
