ts,value,round,scenario,metric
1776980771.922,1,round_b_mw2_2,3. Sine Wave,replicas
1776980786.922,1,round_b_mw2_2,3. Sine Wave,replicas
1776980801.922,1,round_b_mw2_2,3. Sine Wave,replicas
1776980816.922,1,round_b_mw2_2,3. Sine Wave,replicas
1776980831.922,1,round_b_mw2_2,3. Sine Wave,replicas
1776980846.922,1,round_b_mw2_2,3. Sine Wave,replicas
1776980861.922,1,round_b_mw2_2,3. Sine Wave,replicas
1776980876.922,1,round_b_mw2_2,3. Sine Wave,replicas
1776980891.922,1,round_b_mw2_2,3. Sine Wave,replicas
1776980906.922,1,round_b_mw2_2,3. Sine Wave,replicas
1776980921.922,2,round_b_mw2_2,3. Sine Wave,replicas
1776980936.922,2,round_b_mw2_2,3. Sine Wave,replicas
1776980951.922,3,round_b_mw2_2,3. Sine Wave,replicas
1776980966.922,3,round_b_mw2_2,3. Sine Wave,replicas
1776980981.922,5,round_b_mw2_2,3. Sine Wave,replicas
1776980996.922,5,round_b_mw2_2,3. Sine Wave,replicas
1776981011.922,7,round_b_mw2_2,3. Sine Wave,replicas
1776981026.922,7,round_b_mw2_2,3. Sine Wave,replicas
1776981041.922,7,round_b_mw2_2,3. Sine Wave,replicas
1776981056.922,7,round_b_mw2_2,3. Sine Wave,replicas
1776981071.922,9,round_b_mw2_2,3. Sine Wave,replicas
1776981086.922,9,round_b_mw2_2,3. Sine Wave,replicas
1776981101.922,14,round_b_mw2_2,3. Sine Wave,replicas
1776981116.922,14,round_b_mw2_2,3. Sine Wave,replicas
1776981131.922,14,round_b_mw2_2,3. Sine Wave,replicas
1776981146.922,14,round_b_mw2_2,3. Sine Wave,replicas
1776981161.922,15,round_b_mw2_2,3. Sine Wave,replicas
1776981176.922,15,round_b_mw2_2,3. Sine Wave,replicas
1776981191.922,15,round_b_mw2_2,3. Sine Wave,replicas
1776981206.922,15,round_b_mw2_2,3. Sine Wave,replicas
1776981221.922,15,round_b_mw2_2,3. Sine Wave,replicas
1776981236.922,15,round_b_mw2_2,3. Sine Wave,replicas
1776981251.922,15,round_b_mw2_2,3. Sine Wave,replicas
1776981266.922,15,round_b_mw2_2,3. Sine Wave,replicas
1776981281.922,15,round_b_mw2_2,3. Sine Wave,replicas
1776981296.922,15,round_b_mw2_2,3. Sine Wave,replicas
1776981311.922,15,round_b_mw2_2,3. Sine Wave,replicas
1776981326.922,15,round_b_mw2_2,3. Sine Wave,replicas
1776981341.922,15,round_b_mw2_2,3. Sine Wave,replicas
1776981356.922,15,round_b_mw2_2,3. Sine Wave,replicas
1776981371.922,15,round_b_mw2_2,3. Sine Wave,replicas
1776981386.922,15,round_b_mw2_2,3. Sine Wave,replicas
1776981401.922,15,round_b_mw2_2,3. Sine Wave,replicas
1776981416.922,15,round_b_mw2_2,3. Sine Wave,replicas
1776981431.922,15,round_b_mw2_2,3. Sine Wave,replicas
1776981446.922,15,round_b_mw2_2,3. Sine Wave,replicas
1776981461.922,15,round_b_mw2_2,3. Sine Wave,replicas
1776981476.922,15,round_b_mw2_2,3. Sine Wave,replicas
1776981491.922,15,round_b_mw2_2,3. Sine Wave,replicas
1776981506.922,15,round_b_mw2_2,3. Sine Wave,replicas
1776981521.922,15,round_b_mw2_2,3. Sine Wave,replicas
1776981536.922,15,round_b_mw2_2,3. Sine Wave,replicas
1776981551.922,15,round_b_mw2_2,3. Sine Wave,replicas
