ts,value,round,scenario,metric
1776958609.628,1,round_a_mw2_3,3. Sine Wave,replicas
1776958624.628,1,round_a_mw2_3,3. Sine Wave,replicas
1776958639.628,1,round_a_mw2_3,3. Sine Wave,replicas
1776958654.628,1,round_a_mw2_3,3. Sine Wave,replicas
1776958669.628,1,round_a_mw2_3,3. Sine Wave,replicas
1776958684.628,1,round_a_mw2_3,3. Sine Wave,replicas
1776958699.628,1,round_a_mw2_3,3. Sine Wave,replicas
1776958714.628,1,round_a_mw2_3,3. Sine Wave,replicas
1776958729.628,1,round_a_mw2_3,3. Sine Wave,replicas
1776958744.628,1,round_a_mw2_3,3. Sine Wave,replicas
1776958759.628,1,round_a_mw2_3,3. Sine Wave,replicas
1776958774.628,3,round_a_mw2_3,3. Sine Wave,replicas
1776958789.628,3,round_a_mw2_3,3. Sine Wave,replicas
1776958804.628,3,round_a_mw2_3,3. Sine Wave,replicas
1776958819.628,3,round_a_mw2_3,3. Sine Wave,replicas
1776958834.628,3,round_a_mw2_3,3. Sine Wave,replicas
1776958849.628,3,round_a_mw2_3,3. Sine Wave,replicas
1776958864.628,3,round_a_mw2_3,3. Sine Wave,replicas
1776958879.628,3,round_a_mw2_3,3. Sine Wave,replicas
1776958894.628,5,round_a_mw2_3,3. Sine Wave,replicas
1776958909.628,5,round_a_mw2_3,3. Sine Wave,replicas
1776958924.628,5,round_a_mw2_3,3. Sine Wave,replicas
1776958939.628,5,round_a_mw2_3,3. Sine Wave,replicas
1776958954.628,6,round_a_mw2_3,3. Sine Wave,replicas
1776958969.628,6,round_a_mw2_3,3. Sine Wave,replicas
1776958984.628,6,round_a_mw2_3,3. Sine Wave,replicas
1776958999.628,6,round_a_mw2_3,3. Sine Wave,replicas
1776959014.628,7,round_a_mw2_3,3. Sine Wave,replicas
1776959029.628,7,round_a_mw2_3,3. Sine Wave,replicas
1776959044.628,7,round_a_mw2_3,3. Sine Wave,replicas
1776959059.628,7,round_a_mw2_3,3. Sine Wave,replicas
1776959074.628,7,round_a_mw2_3,3. Sine Wave,replicas
1776959089.628,7,round_a_mw2_3,3. Sine Wave,replicas
1776959104.628,7,round_a_mw2_3,3. Sine Wave,replicas
1776959119.628,7,round_a_mw2_3,3. Sine Wave,replicas
1776959134.628,13,round_a_mw2_3,3. Sine Wave,replicas
1776959149.628,13,round_a_mw2_3,3. Sine Wave,replicas
1776959164.628,13,round_a_mw2_3,3. Sine Wave,replicas
1776959179.628,13,round_a_mw2_3,3. Sine Wave,replicas
1776959194.628,13,round_a_mw2_3,3. Sine Wave,replicas
1776959209.628,13,round_a_mw2_3,3. Sine Wave,replicas
1776959224.628,13,round_a_mw2_3,3. Sine Wave,replicas
1776959239.628,13,round_a_mw2_3,3. Sine Wave,replicas
1776959254.628,10,round_a_mw2_3,3. Sine Wave,replicas
1776959269.628,10,round_a_mw2_3,3. Sine Wave,replicas
1776959284.628,8,round_a_mw2_3,3. Sine Wave,replicas
1776959299.628,8,round_a_mw2_3,3. Sine Wave,replicas
1776959314.628,13,round_a_mw2_3,3. Sine Wave,replicas
1776959329.628,13,round_a_mw2_3,3. Sine Wave,replicas
1776959344.628,13,round_a_mw2_3,3. Sine Wave,replicas
1776959359.628,13,round_a_mw2_3,3. Sine Wave,replicas
1776959374.628,13,round_a_mw2_3,3. Sine Wave,replicas
1776959389.628,13,round_a_mw2_3,3. Sine Wave,replicas
