ts,value,round,scenario,metric
1776983591.922,0.0021941434996579,round_b_mw2_2,6. Quiet + Burst,cpu_util
1776983606.922,0.0019514240276629,round_b_mw2_2,6. Quiet + Burst,cpu_util
1776983621.922,0.0021032495812689,round_b_mw2_2,6. Quiet + Burst,cpu_util
1776983636.922,0.0921079230011158,round_b_mw2_2,6. Quiet + Burst,cpu_util
1776983681.922,0.1190943824046142,round_b_mw2_2,6. Quiet + Burst,cpu_util
1776983696.922,0.1232065531820811,round_b_mw2_2,6. Quiet + Burst,cpu_util
1776983711.922,0.0918395678762553,round_b_mw2_2,6. Quiet + Burst,cpu_util
1776983726.922,0.1321116602854635,round_b_mw2_2,6. Quiet + Burst,cpu_util
1776983741.922,0.1184219336838777,round_b_mw2_2,6. Quiet + Burst,cpu_util
1776983756.922,0.1149361500208803,round_b_mw2_2,6. Quiet + Burst,cpu_util
1776983801.922,1.0013899741375134,round_b_mw2_2,6. Quiet + Burst,cpu_util
1776983816.922,0.9991257251963708,round_b_mw2_2,6. Quiet + Burst,cpu_util
1776983831.922,0.8510415824806349,round_b_mw2_2,6. Quiet + Burst,cpu_util
1776983846.922,0.1186653278331984,round_b_mw2_2,6. Quiet + Burst,cpu_util
1776983861.922,0.0614215373210871,round_b_mw2_2,6. Quiet + Burst,cpu_util
1776983876.922,0.0636561865390089,round_b_mw2_2,6. Quiet + Burst,cpu_util
1776983891.922,0.0412561695924862,round_b_mw2_2,6. Quiet + Burst,cpu_util
1776983906.922,0.042025087649916,round_b_mw2_2,6. Quiet + Burst,cpu_util
1776983921.922,0.0587612549633424,round_b_mw2_2,6. Quiet + Burst,cpu_util
1776983936.922,0.3492322131301549,round_b_mw2_2,6. Quiet + Burst,cpu_util
1776983951.922,0.99972596355256,round_b_mw2_2,6. Quiet + Burst,cpu_util
1776983966.922,0.9986308597713331,round_b_mw2_2,6. Quiet + Burst,cpu_util
1776983981.922,0.6961780019569905,round_b_mw2_2,6. Quiet + Burst,cpu_util
1776983996.922,0.1297491797301448,round_b_mw2_2,6. Quiet + Burst,cpu_util
1776984011.922,0.0613126066350437,round_b_mw2_2,6. Quiet + Burst,cpu_util
1776984026.922,0.0692264530435667,round_b_mw2_2,6. Quiet + Burst,cpu_util
1776984041.922,0.0660463993043807,round_b_mw2_2,6. Quiet + Burst,cpu_util
1776984056.922,0.0650613889515097,round_b_mw2_2,6. Quiet + Burst,cpu_util
1776984071.922,0.0653055873925478,round_b_mw2_2,6. Quiet + Burst,cpu_util
1776984086.922,0.0606079230294922,round_b_mw2_2,6. Quiet + Burst,cpu_util
1776984101.922,0.6969357951524129,round_b_mw2_2,6. Quiet + Burst,cpu_util
1776984116.922,1.0005944494804846,round_b_mw2_2,6. Quiet + Burst,cpu_util
1776984131.922,0.9191814727901978,round_b_mw2_2,6. Quiet + Burst,cpu_util
1776984146.922,0.1002863883340735,round_b_mw2_2,6. Quiet + Burst,cpu_util
1776984161.922,0.0680471346055209,round_b_mw2_2,6. Quiet + Burst,cpu_util
1776984176.922,0.0631508302992895,round_b_mw2_2,6. Quiet + Burst,cpu_util
1776984191.922,0.0641388165428852,round_b_mw2_2,6. Quiet + Burst,cpu_util
1776984206.922,0.0605186702032351,round_b_mw2_2,6. Quiet + Burst,cpu_util
1776984236.922,0.0025300599020559,round_b_mw2_2,6. Quiet + Burst,cpu_util
1776984251.922,0.0041897672766364,round_b_mw2_2,6. Quiet + Burst,cpu_util
