id,ts,target_ts,input_cpu,input_ram,input_rps,predicted_cpu,actual_cpu,horizon_seconds,model_version
622,2026-03-26 21:54:35.152755+00:00,2026-03-26 21:55:35.152755+00:00,0.0023417721518921,48.49609375,0.52,0.0055315265323386,0.0532892112420599,60,v20260326-204532-4583
623,2026-03-26 21:54:40.066919+00:00,2026-03-26 21:55:40.066919+00:00,0.0014687594936667,48.49609375,0.8,0.0065713139841401,0.0532892112420599,60,v20260326-204532-4583
624,2026-03-26 21:54:45.074137+00:00,2026-03-26 21:55:45.074137+00:00,0.0485164769322933,48.99609375,0.92,0.0775446533392523,0.0532892112420599,60,v20260326-204532-4583
625,2026-03-26 21:54:50.079358+00:00,2026-03-26 21:55:50.079358+00:00,0.0485164769322933,48.99609375,1.16,0.0737812436564065,0.0494122110588187,60,v20260326-204532-4583
626,2026-03-26 21:55:05.137096+00:00,2026-03-26 21:56:05.137096+00:00,0.0519569661786949,49.23828125,1.24,0.0654584930360975,0.0467050118389825,60,v20260326-204532-4583
627,2026-03-26 21:55:15.136956+00:00,2026-03-26 21:56:15.136956+00:00,0.0466438901795801,48.5078125,1.28,0.0583176682911536,0.0467050118389825,60,v20260326-204532-4583
628,2026-03-26 21:55:20.072656+00:00,2026-03-26 21:56:20.072656+00:00,0.0361300285898249,48.5078125,1.32,0.0575080185442653,0.0565543904055985,60,v20260326-204532-4583
629,2026-03-26 21:55:25.073033+00:00,2026-03-26 21:56:25.073033+00:00,0.0554461745178625,48.75,1.2000000000000002,0.0475863103529921,0.0565543904055985,60,v20260326-204532-4583
630,2026-03-26 21:55:30.066989+00:00,2026-03-26 21:56:30.066989+00:00,0.0388271078090419,48.75,1.2,0.0432082543881207,0.0548469919837976,60,v20260326-204532-4583
631,2026-03-26 21:55:35.039809+00:00,2026-03-26 21:56:35.039809+00:00,0.0532892112420599,49.25,1.16,0.0482348818192067,0.0548469919837976,60,v20260326-204532-4583
632,2026-03-26 21:55:40.073596+00:00,2026-03-26 21:56:40.073596+00:00,0.0532892112420599,49.25,1.16,0.0518910076260389,0.0404194907424596,60,v20260326-204532-4583
633,2026-03-26 21:55:55.172366+00:00,2026-03-26 21:56:55.172366+00:00,0.0494122110588187,49.24609375,1.12,0.0521143942279412,0.828491136874383,60,v20260326-204532-4583
634,2026-03-26 21:56:05.089194+00:00,2026-03-26 21:57:05.089194+00:00,0.0467050118389825,48.5,1.12,0.0570884737982469,1.3144151609174368,60,v20260326-204532-4583
635,2026-03-26 21:56:10.077469+00:00,2026-03-26 21:57:10.077469+00:00,0.0467050118389825,48.5,1.2,0.0610941516035027,1.3680718005365384,60,v20260326-204532-4583
636,2026-03-26 21:56:25.150241+00:00,2026-03-26 21:57:25.150241+00:00,0.0565543904055985,48.50390625,1.24,0.063263784490592,1.3680718005365384,60,v20260326-204532-4583
637,2026-03-26 21:56:35.124778+00:00,2026-03-26 21:57:35.124778+00:00,0.0548469919837976,48.74609375,5.880000000000001,0.2610614423875099,1.3616585844852194,60,v20260326-204532-4583
638,2026-03-26 21:56:40.079811+00:00,2026-03-26 21:57:40.079811+00:00,0.0404194907424596,48.74609375,10.4,0.1660850063859521,1.3205880065377966,60,v20260326-204532-4583
639,2026-03-26 21:56:45.075697+00:00,2026-03-26 21:57:45.075697+00:00,1.2665478040272873,50.33984375,14.92,1.569622744513538,1.3205880065377966,60,v20260326-204532-4583
640,2026-03-26 21:56:50.082780+00:00,2026-03-26 21:57:50.082780+00:00,1.2665478040272873,50.33984375,19.32,1.5729439453665506,1.3205880065377966,60,v20260326-204532-4583
641,2026-03-26 21:56:55.046975+00:00,2026-03-26 21:57:55.046975+00:00,0.828491136874383,50.33984375,23.72,1.6623568043844126,1.3205880065377966,60,v20260326-204532-4583
642,2026-03-26 21:57:05.109009+00:00,2026-03-26 21:58:05.109009+00:00,1.3144151609174368,50.0859375,23.4,1.2699760122287682,1.35245090664122,60,v20260326-204532-4583
643,2026-03-26 21:57:15.170210+00:00,2026-03-26 21:58:15.170210+00:00,1.3680718005365384,49.1171875,23.48,1.265589073129267,1.324245870693722,60,v20260326-204532-4583
644,2026-03-26 21:57:20.078175+00:00,2026-03-26 21:58:20.078175+00:00,1.3680718005365384,49.1171875,23.64,1.3506915515346685,1.324245870693722,60,v20260326-204532-4583
645,2026-03-26 21:57:35.138855+00:00,2026-03-26 21:58:35.138855+00:00,1.3616585844852194,50.34765625,23.08,1.342332485200474,1.318021918132802,60,v20260326-204532-4583
646,2026-03-26 21:57:45.120179+00:00,2026-03-26 21:58:45.120179+00:00,1.3205880065377966,50.12109375,23.12,1.3341219505392394,0.3219369273252284,60,v20260326-204532-4583
647,2026-03-26 21:57:50.103151+00:00,2026-03-26 21:58:50.103151+00:00,1.3205880065377966,50.12109375,23.36,1.3574265614529717,0.3219369273252284,60,v20260326-204532-4583
648,2026-03-26 21:58:05.151085+00:00,2026-03-26 21:59:05.151085+00:00,1.35245090664122,50.58984375,23.880000000000003,1.480223425386171,0.2574064071809855,60,v20260326-204532-4583
649,2026-03-26 21:58:15.112729+00:00,2026-03-26 21:59:15.112729+00:00,1.324245870693722,50.61328125,23.880000000000003,1.4423905715028185,0.275838487657163,60,v20260326-204532-4583
650,2026-03-26 21:58:20.068560+00:00,2026-03-26 21:59:20.068560+00:00,1.324245870693722,50.61328125,23.6,1.3721395892300867,0.1932110686794598,60,v20260326-204532-4583
651,2026-03-26 21:58:25.090256+00:00,2026-03-26 21:59:25.090256+00:00,0.8948370763567712,50.61328125,23.4,1.2825197549949203,0.245791489005921,60,v20260326-204532-4583
652,2026-03-26 21:58:35.094705+00:00,2026-03-26 21:59:35.094705+00:00,1.318021918132802,49.91015625,19.56,1.1190052919413154,0.35410049235097,60,v20260326-204532-4583
653,2026-03-26 21:58:55.104910+00:00,2026-03-26 21:59:55.104910+00:00,0.3219369273252284,49.828125,4.840000000000001,0.1882455364613915,0.9897214919643762,60,v20260326-204532-4583
654,2026-03-26 21:59:05.110857+00:00,2026-03-26 22:00:05.110857+00:00,0.2574064071809855,49.5859375,4.880000000000001,0.2090408768824493,1.5671391139924429,60,v20260326-204532-4583
655,2026-03-26 21:59:10.089707+00:00,2026-03-26 22:00:10.089707+00:00,0.1812870424707817,49.5859375,4.96,0.2277715234658047,1.579576492890996,60,v20260326-204532-4583
656,2026-03-26 21:59:15.055173+00:00,2026-03-26 22:00:15.055173+00:00,0.275838487657163,49.35546875,4.880000000000001,0.2854425481600501,1.579576492890996,60,v20260326-204532-4583
657,2026-03-26 21:59:20.071686+00:00,2026-03-26 22:00:20.071686+00:00,0.1932110686794598,49.35546875,4.96,0.2774994379281696,1.011982006445498,60,v20260326-204532-4583
658,2026-03-26 21:59:25.073564+00:00,2026-03-26 22:00:25.073564+00:00,0.245791489005921,49.3515625,4.840000000000001,0.2670606689356487,1.011982006445498,60,v20260326-204532-4583
659,2026-03-26 21:59:30.070989+00:00,2026-03-26 22:00:30.070989+00:00,0.245791489005921,49.3515625,4.920000000000001,0.2735388328549528,1.011982006445498,60,v20260326-204532-4583
660,2026-03-26 21:59:35.064160+00:00,2026-03-26 22:00:35.064160+00:00,0.35410049235097,50.1796875,9.32,0.7705086988234656,1.5748356147715532,60,v20260326-204532-4583
661,2026-03-26 21:59:40.102566+00:00,2026-03-26 22:00:40.102566+00:00,0.4741972744970839,50.1796875,14.08,1.2489456571499251,1.5748356147715532,60,v20260326-204532-4583
662,2026-03-26 21:59:45.067702+00:00,2026-03-26 22:00:45.067702+00:00,1.016514007597346,50.41796875,18.44,1.3589652123443376,1.5748356147715532,60,v20260326-204532-4583
663,2026-03-26 21:59:50.104663+00:00,2026-03-26 22:00:50.104663+00:00,1.2541018664703636,50.41796875,23.24,1.6883432310297857,1.5748356147715536,60,v20260326-204532-4583
664,2026-03-26 21:59:55.059082+00:00,2026-03-26 22:00:55.059082+00:00,0.9897214919643762,50.41796875,27.6,1.558297576735302,1.5748356147715536,60,v20260326-204532-4583
665,2026-03-26 22:00:05.105564+00:00,2026-03-26 22:01:05.105564+00:00,1.5671391139924429,50.421875,27.6,1.5772881636925542,1.6211533373878595,60,v20260326-204532-4583
666,2026-03-26 22:00:15.107732+00:00,2026-03-26 22:01:15.107732+00:00,1.579576492890996,50.18359375,27.64,1.471082724198595,1.567794123116985,60,v20260326-204532-4583
667,2026-03-26 22:00:20.096575+00:00,2026-03-26 22:01:20.096575+00:00,1.011982006445498,50.18359375,28.0,1.26274727970991,1.567794123116985,60,v20260326-204532-4583
668,2026-03-26 22:00:45.204760+00:00,2026-03-26 22:01:45.204760+00:00,1.5748356147715532,49.48046875,27.6,1.5366319106605992,1.5852251011570928,60,v20260326-204532-4583
669,2026-03-26 22:00:50.087830+00:00,2026-03-26 22:01:50.087830+00:00,1.5748356147715536,49.48046875,27.96,1.601804503460165,0.5221834367612188,60,v20260326-204532-4583
670,2026-03-26 22:01:05.153239+00:00,2026-03-26 22:02:05.153239+00:00,1.6211533373878595,50.0234375,28.200000000000003,1.6664387553312685,0.5221834367612188,60,v20260326-204532-4583
671,2026-03-26 22:01:15.109154+00:00,2026-03-26 22:02:15.109154+00:00,1.567794123116985,50.25,27.76,1.6129583850328877,0.5306475646580024,60,v20260326-204532-4583
672,2026-03-26 22:01:20.096459+00:00,2026-03-26 22:02:20.096459+00:00,1.567794123116985,50.25,27.72,1.653255137328307,0.5306475646580024,60,v20260326-204532-4583
673,2026-03-26 22:01:35.133745+00:00,2026-03-26 22:02:35.133745+00:00,1.5852251011570928,50.5234375,24.0,1.328022073002104,0.5180276077375111,60,v20260326-204532-4583
674,2026-03-26 22:02:05.169461+00:00,2026-03-26 22:03:05.169461+00:00,0.5221834367612188,49.9609375,9.48,0.3275102495914809,0.5566882724785386,60,v20260326-204532-4583
675,2026-03-26 22:02:10.069928+00:00,2026-03-26 22:03:10.069928+00:00,0.3659635585968208,49.9609375,9.64,0.3447679167108213,0.3698172975453678,60,v20260326-204532-4583
676,2026-03-26 22:02:15.057667+00:00,2026-03-26 22:03:15.057667+00:00,0.5306475646580024,49.23046875,9.56,0.4526695341714591,0.1340770675334085,60,v20260326-204532-4583
677,2026-03-26 22:02:20.091736+00:00,2026-03-26 22:03:20.091736+00:00,0.5306475646580024,49.23046875,9.56,0.5073847392474725,0.1340770675334085,60,v20260326-204532-4583
678,2026-03-26 22:02:35.129155+00:00,2026-03-26 22:03:35.129155+00:00,0.5180276077375111,49.48828125,9.56,0.5568647586231589,0.0587843422438379,60,v20260326-204532-4583
679,2026-03-26 22:02:55.055005+00:00,2026-03-26 22:03:55.055005+00:00,0.5140065366657505,49.4609375,9.52,0.5733354912590691,0.0322770372469033,60,v20260326-204532-4583
680,2026-03-26 22:03:05.083762+00:00,2026-03-26 22:04:05.083762+00:00,0.5566882724785386,50.69140625,8.16,0.4577054810395904,0.0511234466888219,60,v20260326-204532-4583
681,2026-03-26 22:03:10.090329+00:00,2026-03-26 22:04:10.090329+00:00,0.3698172975453678,50.69140625,6.36,0.3048446713954322,0.0511234466888219,60,v20260326-204532-4583
682,2026-03-26 22:03:15.065081+00:00,2026-03-26 22:04:15.065081+00:00,0.1340770675334085,48.94140625,4.92,0.1531062399980555,0.0518524253621874,60,v20260326-204532-4583
683,2026-03-26 22:03:20.077472+00:00,2026-03-26 22:04:20.077472+00:00,0.1340770675334085,48.94140625,3.2,0.1056070314938798,0.0518524253621874,60,v20260326-204532-4583
684,2026-03-26 22:03:35.127383+00:00,2026-03-26 22:04:35.127383+00:00,0.0587843422438379,49.19140625,1.24,0.0378639414816783,0.059210606188352,60,v20260326-204532-4583
685,2026-03-26 22:03:45.117322+00:00,2026-03-26 22:04:45.117322+00:00,0.0375485235584804,49.44140625,1.16,0.042530495192961,0.0354622188896405,60,v20260326-204532-4583
686,2026-03-26 22:03:50.071649+00:00,2026-03-26 22:04:50.071649+00:00,0.0409318970775655,49.44140625,1.2,0.0556307504870086,0.0023374627325949,60,v20260326-204532-4583
687,2026-03-26 22:03:55.050832+00:00,2026-03-26 22:04:55.050832+00:00,0.0322770372469033,49.44140625,1.16,0.0547235355166559,0.0023374627325949,60,v20260326-204532-4583
688,2026-03-26 22:04:05.113824+00:00,2026-03-26 22:05:05.113824+00:00,0.0511234466888219,49.1875,1.16,0.0625935026340679,0.0024215943703508,60,v20260326-204532-4583
689,2026-03-26 22:04:25.114314+00:00,2026-03-26 22:05:25.114314+00:00,0.0518524253621874,48.69140625,1.2000000000000002,0.0653999480216627,0.002583379348422,60,v20260326-204532-4583
690,2026-03-26 22:04:35.087867+00:00,2026-03-26 22:05:35.087867+00:00,0.059210606188352,49.1875,1.04,0.0497123971628074,0.0014495341523996,60,v20260326-204532-4583
691,2026-03-26 22:04:40.071647+00:00,2026-03-26 22:05:40.071647+00:00,0.059210606188352,49.1875,0.92,0.0478879561297849,0.0025048777475923,60,v20260326-204532-4583
692,2026-03-26 22:04:45.054163+00:00,2026-03-26 22:05:45.054163+00:00,0.0354622188896405,49.1875,0.72,0.030353044926427,0.0025048777475923,60,v20260326-204532-4583
693,2026-03-26 22:04:55.111754+00:00,2026-03-26 22:05:55.111754+00:00,0.0023374627325949,48.93359375,0.28,0.0029089953156453,0.0018581469058641,60,v20260326-204532-4583
694,2026-03-26 22:05:15.090863+00:00,2026-03-26 22:06:15.090863+00:00,0.0024215943703508,49.1796875,0.28,0.003010737875396,0.0017444156988404,60,v20260326-204532-4583
695,2026-03-26 22:05:25.090669+00:00,2026-03-26 22:06:25.090669+00:00,0.002583379348422,48.6875,0.28,0.0036025650445899,0.0017444156988404,60,v20260326-204532-4583
696,2026-03-26 22:05:30.075605+00:00,2026-03-26 22:06:30.075605+00:00,0.0018798390392018,48.6875,0.32,0.0045928449112106,0.0013420231729071,60,v20260326-204532-4583
697,2026-03-26 22:05:35.052411+00:00,2026-03-26 22:06:35.052411+00:00,0.0014495341523996,48.6875,0.28,0.0037175488858941,0.0025607426650427,60,v20260326-204532-4583
698,2026-03-26 22:05:45.113522+00:00,2026-03-26 22:06:45.113522+00:00,0.0025048777475923,48.6875,0.28,0.0036452198210371,0.1451720335597272,60,v20260326-204532-4583
699,2026-03-26 22:05:55.111209+00:00,2026-03-26 22:06:55.111209+00:00,0.0018581469058641,48.6875,0.28,0.0033599741146278,0.5501715397923924,60,v20260326-204532-4583
700,2026-03-26 22:06:00.068451+00:00,2026-03-26 22:07:00.068451+00:00,0.0014562584503285,48.6875,0.32,0.0032714433141944,0.5501715397923924,60,v20260326-204532-4583
701,2026-03-26 22:06:25.110554+00:00,2026-03-26 22:07:25.110554+00:00,0.0017444156988404,48.6875,0.28,0.0021589782333905,1.550668822355293,60,v20260326-204532-4583
702,2026-03-26 22:06:30.106822+00:00,2026-03-26 22:07:30.106822+00:00,0.0013420231729071,48.6875,0.32,0.0028772356815125,1.1212627809647395,60,v20260326-204532-4583
703,2026-03-26 22:06:35.065134+00:00,2026-03-26 22:07:35.065134+00:00,0.0025607426650427,48.6875,0.68,0.0088700865352313,1.1212627809647395,60,v20260326-204532-4583
704,2026-03-26 22:06:40.110944+00:00,2026-03-26 22:07:40.110944+00:00,0.0018078843215201,48.6875,1.4400000000000002,0.010255930949668,1.26310701505254,60,v20260326-204532-4583
705,2026-03-26 22:06:45.054173+00:00,2026-03-26 22:07:45.054173+00:00,0.1451720335597272,50.44140625,2.84,0.2651592370910716,1.26310701505254,60,v20260326-204532-4583
706,2026-03-26 22:06:50.075899+00:00,2026-03-26 22:07:50.075899+00:00,0.1451720335597272,50.44140625,4.920000000000001,0.5063044890785104,0.5649204265791752,60,v20260326-204532-4583
707,2026-03-26 22:06:55.042137+00:00,2026-03-26 22:07:55.042137+00:00,0.5501715397923924,50.2265625,7.880000000000001,0.7207814827405316,0.5649204265791752,60,v20260326-204532-4583
708,2026-03-26 22:07:00.106736+00:00,2026-03-26 22:08:00.106736+00:00,0.5501715397923924,50.2265625,11.52,1.0493603425272189,0.4016772539786795,60,v20260326-204532-4583
709,2026-03-26 22:07:05.085247+00:00,2026-03-26 22:08:05.085247+00:00,0.3575381446597494,50.2265625,15.48,1.2821284499690428,0.4016772539786795,60,v20260326-204532-4583
710,2026-03-26 22:07:15.105724+00:00,2026-03-26 22:08:15.105724+00:00,1.1751089743589629,50.515625,22.48,1.5489111104133648,0.1589526630557366,60,v20260326-204532-4583
711,2026-03-26 22:07:25.097937+00:00,2026-03-26 22:08:25.097937+00:00,1.550668822355293,50.296875,25.76,1.3197297275998616,0.3762399645547163,60,v20260326-204532-4583
712,2026-03-26 22:07:30.103533+00:00,2026-03-26 22:08:30.103533+00:00,1.1212627809647395,50.296875,25.76,1.1574164738057144,0.2493028711800309,60,v20260326-204532-4583
713,2026-03-26 22:07:45.181486+00:00,2026-03-26 22:08:45.181486+00:00,1.26310701505254,49.78125,18.64,0.9120323067019273,1.1399971377054372,60,v20260326-204532-4583
714,2026-03-26 22:07:55.126731+00:00,2026-03-26 22:08:55.126731+00:00,0.5649204265791752,49.2421875,10.8,0.3887112624757777,1.1399971377054372,60,v20260326-204532-4583
715,2026-03-26 22:08:00.124293+00:00,2026-03-26 22:09:00.124293+00:00,0.4016772539786795,49.2421875,7.44,0.29443461469057,0.8870814304412952,60,v20260326-204532-4583
716,2026-03-26 22:08:15.151802+00:00,2026-03-26 22:09:15.151802+00:00,0.1589526630557366,49.234375,3.8,0.1201522746645155,1.3559246042843611,60,v20260326-204532-4583
717,2026-03-26 22:08:25.110053+00:00,2026-03-26 22:09:25.110053+00:00,0.3762399645547163,50.49609375,7.880000000000001,0.4843166593613719,0.5719891199999984,60,v20260326-204532-4583
718,2026-03-26 22:08:30.084592+00:00,2026-03-26 22:09:30.084592+00:00,0.2493028711800309,50.49609375,11.52,0.924680841233028,0.5719891199999984,60,v20260326-204532-4583
719,2026-03-26 22:08:55.132833+00:00,2026-03-26 22:09:55.132833+00:00,1.1399971377054372,49.6015625,25.840000000000003,2.7471464084968846,0.1332611508085655,60,v20260326-204532-4583
720,2026-03-26 22:09:00.124235+00:00,2026-03-26 22:10:00.124235+00:00,0.8870814304412952,49.6015625,25.92,1.7042417365372788,1.334159653994018,60,v20260326-204532-4583
721,2026-03-26 22:09:05.080395+00:00,2026-03-26 22:10:05.080395+00:00,1.3559246042843611,50.35546875,24.08,1.2814201857038654,1.334159653994018,60,v20260326-204532-4583
722,2026-03-26 22:09:10.124044+00:00,2026-03-26 22:10:10.124044+00:00,1.3559246042843611,50.35546875,21.8,0.9007830972269356,1.334159653994018,60,v20260326-204532-4583
723,2026-03-26 22:09:25.131607+00:00,2026-03-26 22:10:25.131607+00:00,0.5719891199999984,49.53515625,10.72,0.3324722626055135,1.334159653994018,60,v20260326-204532-4583
724,2026-03-26 22:09:45.092724+00:00,2026-03-26 22:10:45.092724+00:00,0.1332611508085655,49.5234375,3.92,0.0775619079490576,0.9709859930844604,60,v20260326-204532-4583
725,2026-03-26 22:10:15.182161+00:00,2026-03-26 22:11:15.182161+00:00,1.334159653994018,50.62890625,22.44,1.557859808991474,0.0971655527277796,60,v20260326-204532-4583
726,2026-03-26 22:10:20.071807+00:00,2026-03-26 22:11:20.071807+00:00,1.334159653994018,50.62890625,24.48,2.1885231208605065,0.0762920351247845,60,v20260326-204532-4583
727,2026-03-26 22:10:35.129553+00:00,2026-03-26 22:11:35.129553+00:00,1.5122772684897394,50.3671875,24.28,2.106956850941848,1.342362871187133,60,v20260326-204532-4583
728,2026-03-26 22:10:45.103011+00:00,2026-03-26 22:11:45.103011+00:00,0.9709859930844604,49.0859375,18.92,1.7370881874367383,1.342362871187133,60,v20260326-204532-4583
729,2026-03-26 22:10:50.101319+00:00,2026-03-26 22:11:50.101319+00:00,0.9709859930844604,49.0859375,15.04,1.32700088695217,1.342362871187133,60,v20260326-204532-4583
730,2026-03-26 22:11:05.116749+00:00,2026-03-26 22:12:05.116749+00:00,0.2828895023502104,50.0546875,4.880000000000001,0.2772709038906604,1.373271965637492,60,v20260326-204532-4583
731,2026-03-26 22:11:15.090921+00:00,2026-03-26 22:12:15.090921+00:00,0.0971655527277796,49.05078125,3.8,0.1505816290681294,0.9117455113398316,60,v20260326-204532-4583
732,2026-03-26 22:11:20.130446+00:00,2026-03-26 22:12:20.130446+00:00,0.0762920351247845,49.05078125,5.24,0.2351231953076218,0.6106942321510133,60,v20260326-204532-4583
733,2026-03-26 22:11:45.109768+00:00,2026-03-26 22:12:45.109768+00:00,1.342362871187133,50.88671875,22.48,3.730251413713317,0.1507680204487422,60,v20260326-204532-4583
734,2026-03-26 22:11:50.093627+00:00,2026-03-26 22:12:50.093627+00:00,1.342362871187133,50.88671875,24.64,3.0609294352028797,0.4781473745099349,60,v20260326-204532-4583
735,2026-03-26 22:11:55.080599+00:00,2026-03-26 22:12:55.080599+00:00,1.5067858334878474,50.6328125,25.64,3.046583476279661,0.4781473745099349,60,v20260326-204532-4583
736,2026-03-26 22:12:00.110027+00:00,2026-03-26 22:13:00.110027+00:00,1.155955865257427,50.6328125,25.48,2.53522048433515,0.478147374509935,60,v20260326-204532-4583
737,2026-03-26 22:12:05.079408+00:00,2026-03-26 22:13:05.079408+00:00,1.373271965637492,50.88671875,24.0,2.0848026740820544,0.478147374509935,60,v20260326-204532-4583
738,2026-03-26 22:12:10.138521+00:00,2026-03-26 22:13:10.138521+00:00,1.2601292426147128,50.88671875,21.48,1.6486062307299505,1.168612910300452,60,v20260326-204532-4583
739,2026-03-26 22:12:15.060871+00:00,2026-03-26 22:13:15.060871+00:00,0.9117455113398316,50.88671875,18.24,1.2463846843045243,1.168612910300452,60,v20260326-204532-4583
740,2026-03-26 22:12:25.135245+00:00,2026-03-26 22:13:25.135245+00:00,0.6106942321510133,50.10546875,10.6,0.5707333869639576,1.5284187693669755,60,v20260326-204532-4583
741,2026-03-26 22:12:30.072084+00:00,2026-03-26 22:13:30.072084+00:00,0.6106942321510133,50.10546875,7.28,0.4004728841235074,1.5284187693669755,60,v20260326-204532-4583
742,2026-03-26 22:12:45.126398+00:00,2026-03-26 22:13:45.126398+00:00,0.1507680204487422,49.1015625,3.76,0.1418552172627367,1.1360502372313717,60,v20260326-204532-4583
743,2026-03-26 22:12:55.127800+00:00,2026-03-26 22:13:55.127800+00:00,0.4781473745099349,50.38671875,7.760000000000001,0.605724468957772,0.4882003602718435,60,v20260326-204532-4583
744,2026-03-26 22:13:00.156227+00:00,2026-03-26 22:14:00.156227+00:00,0.478147374509935,50.38671875,11.2,1.2367826420522066,0.4882003602718435,60,v20260326-204532-4583
745,2026-03-26 22:13:15.173553+00:00,2026-03-26 22:14:15.173553+00:00,1.168612910300452,50.6875,22.200000000000003,3.6972600345172073,0.1774796207649789,60,v20260326-204532-4583
746,2026-03-26 22:13:25.274165+00:00,2026-03-26 22:14:25.274165+00:00,1.5284187693669755,51.17578125,26.24,2.873841423621478,0.1291331135157323,60,v20260326-204532-4583
747,2026-03-26 22:13:30.142744+00:00,2026-03-26 22:14:30.142744+00:00,1.5284187693669755,51.17578125,26.12,2.150488222844518,0.7483374574879744,60,v20260326-204532-4583
748,2026-03-26 22:13:45.132585+00:00,2026-03-26 22:14:45.132585+00:00,1.1360502372313717,49.6875,18.76,1.0248005457058864,1.4523608914940014,60,v20260326-204532-4583
749,2026-03-26 22:13:50.113577+00:00,2026-03-26 22:14:50.113577+00:00,1.1360502372313717,49.6875,14.8,0.8326060992648683,1.452360891494001,60,v20260326-204532-4583
750,2026-03-26 22:13:55.054154+00:00,2026-03-26 22:14:55.054154+00:00,0.4882003602718435,50.12109375,10.88,0.4153617577404545,1.452360891494001,60,v20260326-204532-4583
751,2026-03-26 22:14:00.082718+00:00,2026-03-26 22:15:00.082718+00:00,0.4882003602718435,50.12109375,7.6,0.4240838656150579,1.4287467856205738,60,v20260326-204532-4583
752,2026-03-26 22:14:05.068335+00:00,2026-03-26 22:15:05.068335+00:00,0.1176066176406754,49.3671875,4.92,0.1439098258567108,1.4287467856205738,60,v20260326-204532-4583
753,2026-03-26 22:14:10.061543+00:00,2026-03-26 22:15:10.061543+00:00,0.1511102867087934,49.3671875,3.84,0.1410715661383051,1.4287467856205738,60,v20260326-204532-4583
754,2026-03-26 22:14:15.053452+00:00,2026-03-26 22:15:15.053452+00:00,0.1774796207649789,49.38671875,3.88,0.1556229753229654,1.4287467856205738,60,v20260326-204532-4583
755,2026-03-26 22:14:20.103998+00:00,2026-03-26 22:15:20.103998+00:00,0.2046375471698256,49.38671875,5.16,0.2723985007956534,0.5907723342939508,60,v20260326-204532-4583
756,2026-03-26 22:14:25.049883+00:00,2026-03-26 22:15:25.049883+00:00,0.1291331135157323,49.38671875,7.720000000000001,0.4958457757244741,0.5907723342939508,60,v20260326-204532-4583
757,2026-03-26 22:14:35.124084+00:00,2026-03-26 22:15:35.124084+00:00,0.7483374574879744,50.6796875,15.24,1.164824242820853,0.1571564612226484,60,v20260326-204532-4583
758,2026-03-26 22:14:45.091243+00:00,2026-03-26 22:15:45.091243+00:00,1.4523608914940014,51.171875,22.8,1.7357761601132768,0.1571564612226484,60,v20260326-204532-4583
759,2026-03-26 22:14:50.073834+00:00,2026-03-26 22:15:50.073834+00:00,1.452360891494001,51.171875,25.12,1.6293835459454309,0.1571564612226484,60,v20260326-204532-4583
760,2026-03-26 22:14:55.067912+00:00,2026-03-26 22:15:55.067912+00:00,1.452360891494001,51.171875,26.520000000000003,1.8561544391797555,0.6429385576294575,60,v20260326-204532-4583
761,2026-03-26 22:15:05.131656+00:00,2026-03-26 22:16:05.131656+00:00,1.4287467856205738,51.4609375,24.64,1.3674209804932502,0.6429385576294575,60,v20260326-204532-4583
